,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARS_5_NAME,OBS_VALUE
17126,2021,E02003731,2021 super output areas - middle layer,152,No cars or vans in household,1080
17127,2021,E02003731,2021 super output areas - middle layer,152,1 car or van in household,1867
17128,2021,E02003731,2021 super output areas - middle layer,152,2 cars or vans in household,795
17129,2021,E02003731,2021 super output areas - middle layer,152,3 or more cars or vans in household,268
17130,2021,E02007086,2021 super output areas - middle layer,152,Total: All households,4276
17131,2021,E02007086,2021 super output areas - middle layer,152,No cars or vans in household,917
17132,2021,E02007086,2021 super output areas - middle layer,152,1 car or van in household,2382
17133,2021,E02007086,2021 super output areas - middle layer,152,2 cars or vans in household,833
17134,2021,E02007086,2021 super output areas - middle layer,152,3 or more cars or vans in household,144
17135,2021,E02007087,2021 super output areas - middle layer,152,Total: All households,2434
17136,2021,E02007087,2021 super output areas - middle layer,152,No cars or vans in household,1086
17137,2021,E02007087,2021 super output areas - middle layer,152,1 car or van in household,1019
17138,2021,E02007087,2021 super output areas - middle layer,152,2 cars or vans in household,255
17139,2021,E02007087,2021 super output areas - middle layer,152,3 or more cars or vans in household,74
17140,2021,E02003732,2021 super output areas - middle layer,152,Total: All households,4102
17141,2021,E02003732,2021 super output areas - middle layer,152,No cars or vans in household,559
17142,2021,E02003732,2021 super output areas - middle layer,152,1 car or van in household,1635
17143,2021,E02003732,2021 super output areas - middle layer,152,2 cars or vans in household,1362
17144,2021,E02003732,2021 super output areas - middle layer,152,3 or more cars or vans in household,546
17145,2021,E02003733,2021 super output areas - middle layer,152,Total: All households,3509
17146,2021,E02003733,2021 super output areas - middle layer,152,No cars or vans in household,256
17147,2021,E02003733,2021 super output areas - middle layer,152,1 car or van in household,1203
17148,2021,E02003733,2021 super output areas - middle layer,152,2 cars or vans in household,1412
17149,2021,E02003733,2021 super output areas - middle layer,152,3 or more cars or vans in household,638
17150,2021,E02003734,2021 super output areas - middle layer,152,Total: All households,5206
17151,2021,E02003734,2021 super output areas - middle layer,152,No cars or vans in household,953
17152,2021,E02003734,2021 super output areas - middle layer,152,1 car or van in household,2442
17153,2021,E02003734,2021 super output areas - middle layer,152,2 cars or vans in household,1390
17154,2021,E02003734,2021 super output areas - middle layer,152,3 or more cars or vans in household,421
17155,2021,E02003735,2021 super output areas - middle layer,152,Total: All households,3762
17156,2021,E02003735,2021 super output areas - middle layer,152,No cars or vans in household,781
17157,2021,E02003735,2021 super output areas - middle layer,152,1 car or van in household,1637
17158,2021,E02003735,2021 super output areas - middle layer,152,2 cars or vans in household,1028
17159,2021,E02003735,2021 super output areas - middle layer,152,3 or more cars or vans in household,316
17160,2021,E02003736,2021 super output areas - middle layer,152,Total: All households,4306
17161,2021,E02003736,2021 super output areas - middle layer,152,No cars or vans in household,357
17162,2021,E02003736,2021 super output areas - middle layer,152,1 car or van in household,1536
17163,2021,E02003736,2021 super output areas - middle layer,152,2 cars or vans in household,1633
17164,2021,E02003736,2021 super output areas - middle layer,152,3 or more cars or vans in household,780
17165,2021,E02003737,2021 super output areas - middle layer,152,Total: All households,5603
17166,2021,E02003737,2021 super output areas - middle layer,152,No cars or vans in household,688
17167,2021,E02003737,2021 super output areas - middle layer,152,1 car or van in household,2217
17168,2021,E02003737,2021 super output areas - middle layer,152,2 cars or vans in household,1990
17169,2021,E02003737,2021 super output areas - middle layer,152,3 or more cars or vans in household,708
17170,2021,E02003738,2021 super output areas - middle layer,152,Total: All households,2702
17171,2021,E02003738,2021 super output areas - middle layer,152,No cars or vans in household,187
17172,2021,E02003738,2021 super output areas - middle layer,152,1 car or van in household,955
17173,2021,E02003738,2021 super output areas - middle layer,152,2 cars or vans in household,1075
17174,2021,E02003738,2021 super output areas - middle layer,152,3 or more cars or vans in household,485
17175,2021,E02003739,2021 super output areas - middle layer,152,Total: All households,2762
17176,2021,E02003739,2021 super output areas - middle layer,152,No cars or vans in household,288
17177,2021,E02003739,2021 super output areas - middle layer,152,1 car or van in household,967
17178,2021,E02003739,2021 super output areas - middle layer,152,2 cars or vans in household,1076
17179,2021,E02003739,2021 super output areas - middle layer,152,3 or more cars or vans in household,431
17180,2021,E02003740,2021 super output areas - middle layer,152,Total: All households,2520
17181,2021,E02003740,2021 super output areas - middle layer,152,No cars or vans in household,195
17182,2021,E02003740,2021 super output areas - middle layer,152,1 car or van in household,965
17183,2021,E02003740,2021 super output areas - middle layer,152,2 cars or vans in household,934
17184,2021,E02003740,2021 super output areas - middle layer,152,3 or more cars or vans in household,426
17185,2021,E02006825,2021 super output areas - middle layer,152,Total: All households,2732
17186,2021,E02006825,2021 super output areas - middle layer,152,No cars or vans in household,211
17187,2021,E02006825,2021 super output areas - middle layer,152,1 car or van in household,974
17188,2021,E02006825,2021 super output areas - middle layer,152,2 cars or vans in household,1100
17189,2021,E02006825,2021 super output areas - middle layer,152,3 or more cars or vans in household,447
17190,2021,E02003742,2021 super output areas - middle layer,152,Total: All households,3000
17191,2021,E02003742,2021 super output areas - middle layer,152,No cars or vans in household,292
17192,2021,E02003742,2021 super output areas - middle layer,152,1 car or van in household,1212
17193,2021,E02003742,2021 super output areas - middle layer,152,2 cars or vans in household,1000
17194,2021,E02003742,2021 super output areas - middle layer,152,3 or more cars or vans in household,496
17195,2021,E02003743,2021 super output areas - middle layer,152,Total: All households,4488
17196,2021,E02003743,2021 super output areas - middle layer,152,No cars or vans in household,1087
17197,2021,E02003743,2021 super output areas - middle layer,152,1 car or van in household,2030
17198,2021,E02003743,2021 super output areas - middle layer,152,2 cars or vans in household,1022
17199,2021,E02003743,2021 super output areas - middle layer,152,3 or more cars or vans in household,349
17200,2021,E02003744,2021 super output areas - middle layer,152,Total: All households,5992
17201,2021,E02003744,2021 super output areas - middle layer,152,No cars or vans in household,1599
17202,2021,E02003744,2021 super output areas - middle layer,152,1 car or van in household,2522
17203,2021,E02003744,2021 super output areas - middle layer,152,2 cars or vans in household,1355
17204,2021,E02003744,2021 super output areas - middle layer,152,3 or more cars or vans in household,516
17205,2021,E02003745,2021 super output areas - middle layer,152,Total: All households,4451
17206,2021,E02003745,2021 super output areas - middle layer,152,No cars or vans in household,423
17207,2021,E02003745,2021 super output areas - middle layer,152,1 car or van in household,1687
17208,2021,E02003745,2021 super output areas - middle layer,152,2 cars or vans in household,1518
17209,2021,E02003745,2021 super output areas - middle layer,152,3 or more cars or vans in household,823
17210,2021,E02003746,2021 super output areas - middle layer,152,Total: All households,3105
17211,2021,E02003746,2021 super output areas - middle layer,152,No cars or vans in household,437
17212,2021,E02003746,2021 super output areas - middle layer,152,1 car or van in household,1369
17213,2021,E02003746,2021 super output areas - middle layer,152,2 cars or vans in household,918
17214,2021,E02003746,2021 super output areas - middle layer,152,3 or more cars or vans in household,381
17215,2021,E02003747,2021 super output areas - middle layer,152,Total: All households,5533
17216,2021,E02003747,2021 super output areas - middle layer,152,No cars or vans in household,821
17217,2021,E02003747,2021 super output areas - middle layer,152,1 car or van in household,2347
17218,2021,E02003747,2021 super output areas - middle layer,152,2 cars or vans in household,1771
17219,2021,E02003747,2021 super output areas - middle layer,152,3 or more cars or vans in household,594
17220,2021,E02003748,2021 super output areas - middle layer,152,Total: All households,3553
17221,2021,E02003748,2021 super output areas - middle layer,152,No cars or vans in household,754
17222,2021,E02003748,2021 super output areas - middle layer,152,1 car or van in household,1629
17223,2021,E02003748,2021 super output areas - middle layer,152,2 cars or vans in household,874
17224,2021,E02003748,2021 super output areas - middle layer,152,3 or more cars or vans in household,296
17225,2021,E02003749,2021 super output areas - middle layer,152,Total: All households,2611
17226,2021,E02003749,2021 super output areas - middle layer,152,No cars or vans in household,183
17227,2021,E02003749,2021 super output areas - middle layer,152,1 car or van in household,942
17228,2021,E02003749,2021 super output areas - middle layer,152,2 cars or vans in household,1020
17229,2021,E02003749,2021 super output areas - middle layer,152,3 or more cars or vans in household,466
17230,2021,E02003750,2021 super output areas - middle layer,152,Total: All households,3331
17231,2021,E02003750,2021 super output areas - middle layer,152,No cars or vans in household,536
17232,2021,E02003750,2021 super output areas - middle layer,152,1 car or van in household,1444
17233,2021,E02003750,2021 super output areas - middle layer,152,2 cars or vans in household,933
17234,2021,E02003750,2021 super output areas - middle layer,152,3 or more cars or vans in household,418
17235,2021,E02003751,2021 super output areas - middle layer,152,Total: All households,3143
17236,2021,E02003751,2021 super output areas - middle layer,152,No cars or vans in household,273
17237,2021,E02003751,2021 super output areas - middle layer,152,1 car or van in household,1098
17238,2021,E02003751,2021 super output areas - middle layer,152,2 cars or vans in household,1202
17239,2021,E02003751,2021 super output areas - middle layer,152,3 or more cars or vans in household,570
17240,2021,E02003752,2021 super output areas - middle layer,152,Total: All households,4877
17241,2021,E02003752,2021 super output areas - middle layer,152,No cars or vans in household,622
17242,2021,E02003752,2021 super output areas - middle layer,152,1 car or van in household,2028
17243,2021,E02003752,2021 super output areas - middle layer,152,2 cars or vans in household,1582
17244,2021,E02003752,2021 super output areas - middle layer,152,3 or more cars or vans in household,645
17245,2021,E02003753,2021 super output areas - middle layer,152,Total: All households,4635
17246,2021,E02003753,2021 super output areas - middle layer,152,No cars or vans in household,553
17247,2021,E02003753,2021 super output areas - middle layer,152,1 car or van in household,1849
17248,2021,E02003753,2021 super output areas - middle layer,152,2 cars or vans in household,1671
17249,2021,E02003753,2021 super output areas - middle layer,152,3 or more cars or vans in household,562
17250,2021,E02003754,2021 super output areas - middle layer,152,Total: All households,2444
17251,2021,E02003754,2021 super output areas - middle layer,152,No cars or vans in household,173
17252,2021,E02003754,2021 super output areas - middle layer,152,1 car or van in household,838
17253,2021,E02003754,2021 super output areas - middle layer,152,2 cars or vans in household,992
17254,2021,E02003754,2021 super output areas - middle layer,152,3 or more cars or vans in household,441
17255,2021,E02003755,2021 super output areas - middle layer,152,Total: All households,3819
17256,2021,E02003755,2021 super output areas - middle layer,152,No cars or vans in household,470
17257,2021,E02003755,2021 super output areas - middle layer,152,1 car or van in household,1524
17258,2021,E02003755,2021 super output areas - middle layer,152,2 cars or vans in household,1237
17259,2021,E02003755,2021 super output areas - middle layer,152,3 or more cars or vans in household,588
17260,2021,E02003756,2021 super output areas - middle layer,152,Total: All households,3043
17261,2021,E02003756,2021 super output areas - middle layer,152,No cars or vans in household,329
17262,2021,E02003756,2021 super output areas - middle layer,152,1 car or van in household,1081
17263,2021,E02003756,2021 super output areas - middle layer,152,2 cars or vans in household,1148
17264,2021,E02003756,2021 super output areas - middle layer,152,3 or more cars or vans in household,485
17265,2021,E02003757,2021 super output areas - middle layer,152,Total: All households,2951
17266,2021,E02003757,2021 super output areas - middle layer,152,No cars or vans in household,285
17267,2021,E02003757,2021 super output areas - middle layer,152,1 car or van in household,1049
17268,2021,E02003757,2021 super output areas - middle layer,152,2 cars or vans in household,1129
17269,2021,E02003757,2021 super output areas - middle layer,152,3 or more cars or vans in household,488
17270,2021,E02003758,2021 super output areas - middle layer,152,Total: All households,3982
17271,2021,E02003758,2021 super output areas - middle layer,152,No cars or vans in household,243
17272,2021,E02003758,2021 super output areas - middle layer,152,1 car or van in household,1538
17273,2021,E02003758,2021 super output areas - middle layer,152,2 cars or vans in household,1566
17274,2021,E02003758,2021 super output areas - middle layer,152,3 or more cars or vans in household,635
17275,2021,E02003759,2021 super output areas - middle layer,152,Total: All households,2485
17276,2021,E02003759,2021 super output areas - middle layer,152,No cars or vans in household,141
17277,2021,E02003759,2021 super output areas - middle layer,152,1 car or van in household,818
17278,2021,E02003759,2021 super output areas - middle layer,152,2 cars or vans in household,1059
17279,2021,E02003759,2021 super output areas - middle layer,152,3 or more cars or vans in household,467
17280,2021,E02003760,2021 super output areas - middle layer,152,Total: All households,3408
17281,2021,E02003760,2021 super output areas - middle layer,152,No cars or vans in household,957
17282,2021,E02003760,2021 super output areas - middle layer,152,1 car or van in household,1434
17283,2021,E02003760,2021 super output areas - middle layer,152,2 cars or vans in household,794
17284,2021,E02003760,2021 super output areas - middle layer,152,3 or more cars or vans in household,223
17285,2021,E02003761,2021 super output areas - middle layer,152,Total: All households,2468
17286,2021,E02003761,2021 super output areas - middle layer,152,No cars or vans in household,330
17287,2021,E02003761,2021 super output areas - middle layer,152,1 car or van in household,1045
17288,2021,E02003761,2021 super output areas - middle layer,152,2 cars or vans in household,808
17289,2021,E02003761,2021 super output areas - middle layer,152,3 or more cars or vans in household,285
17290,2021,E02003762,2021 super output areas - middle layer,152,Total: All households,4793
17291,2021,E02003762,2021 super output areas - middle layer,152,No cars or vans in household,468
17292,2021,E02003762,2021 super output areas - middle layer,152,1 car or van in household,1868
17293,2021,E02003762,2021 super output areas - middle layer,152,2 cars or vans in household,1852
17294,2021,E02003762,2021 super output areas - middle layer,152,3 or more cars or vans in household,605
17295,2021,E02003763,2021 super output areas - middle layer,152,Total: All households,4177
17296,2021,E02003763,2021 super output areas - middle layer,152,No cars or vans in household,544
17297,2021,E02003763,2021 super output areas - middle layer,152,1 car or van in household,1887
17298,2021,E02003763,2021 super output areas - middle layer,152,2 cars or vans in household,1328
17299,2021,E02003763,2021 super output areas - middle layer,152,3 or more cars or vans in household,418
17300,2021,E02003764,2021 super output areas - middle layer,152,Total: All households,4648
17301,2021,E02003764,2021 super output areas - middle layer,152,No cars or vans in household,1091
17302,2021,E02003764,2021 super output areas - middle layer,152,1 car or van in household,2114
17303,2021,E02003764,2021 super output areas - middle layer,152,2 cars or vans in household,1154
17304,2021,E02003764,2021 super output areas - middle layer,152,3 or more cars or vans in household,289
17305,2021,E02003765,2021 super output areas - middle layer,152,Total: All households,3347
17306,2021,E02003765,2021 super output areas - middle layer,152,No cars or vans in household,680
17307,2021,E02003765,2021 super output areas - middle layer,152,1 car or van in household,1509
17308,2021,E02003765,2021 super output areas - middle layer,152,2 cars or vans in household,901
17309,2021,E02003765,2021 super output areas - middle layer,152,3 or more cars or vans in household,257
17310,2021,E02003766,2021 super output areas - middle layer,152,Total: All households,3463
17311,2021,E02003766,2021 super output areas - middle layer,152,No cars or vans in household,568
17312,2021,E02003766,2021 super output areas - middle layer,152,1 car or van in household,1430
17313,2021,E02003766,2021 super output areas - middle layer,152,2 cars or vans in household,1154
17314,2021,E02003766,2021 super output areas - middle layer,152,3 or more cars or vans in household,311
17315,2021,E02003767,2021 super output areas - middle layer,152,Total: All households,2663
17316,2021,E02003767,2021 super output areas - middle layer,152,No cars or vans in household,156
17317,2021,E02003767,2021 super output areas - middle layer,152,1 car or van in household,766
17318,2021,E02003767,2021 super output areas - middle layer,152,2 cars or vans in household,1133
17319,2021,E02003767,2021 super output areas - middle layer,152,3 or more cars or vans in household,608
17320,2021,E02003768,2021 super output areas - middle layer,152,Total: All households,4345
17321,2021,E02003768,2021 super output areas - middle layer,152,No cars or vans in household,349
17322,2021,E02003768,2021 super output areas - middle layer,152,1 car or van in household,1650
17323,2021,E02003768,2021 super output areas - middle layer,152,2 cars or vans in household,1713
17324,2021,E02003768,2021 super output areas - middle layer,152,3 or more cars or vans in household,633
17325,2021,E02003769,2021 super output areas - middle layer,152,Total: All households,2811
17326,2021,E02003769,2021 super output areas - middle layer,152,No cars or vans in household,208
17327,2021,E02003769,2021 super output areas - middle layer,152,1 car or van in household,1047
17328,2021,E02003769,2021 super output areas - middle layer,152,2 cars or vans in household,1120
17329,2021,E02003769,2021 super output areas - middle layer,152,3 or more cars or vans in household,436
17330,2021,E02003770,2021 super output areas - middle layer,152,Total: All households,4398
17331,2021,E02003770,2021 super output areas - middle layer,152,No cars or vans in household,367
17332,2021,E02003770,2021 super output areas - middle layer,152,1 car or van in household,1773
17333,2021,E02003770,2021 super output areas - middle layer,152,2 cars or vans in household,1667
17334,2021,E02003770,2021 super output areas - middle layer,152,3 or more cars or vans in household,591
17335,2021,E02003771,2021 super output areas - middle layer,152,Total: All households,2957
17336,2021,E02003771,2021 super output areas - middle layer,152,No cars or vans in household,653
17337,2021,E02003771,2021 super output areas - middle layer,152,1 car or van in household,1304
17338,2021,E02003771,2021 super output areas - middle layer,152,2 cars or vans in household,772
17339,2021,E02003771,2021 super output areas - middle layer,152,3 or more cars or vans in household,228
17340,2021,E02003772,2021 super output areas - middle layer,152,Total: All households,2942
17341,2021,E02003772,2021 super output areas - middle layer,152,No cars or vans in household,330
17342,2021,E02003772,2021 super output areas - middle layer,152,1 car or van in household,1196
17343,2021,E02003772,2021 super output areas - middle layer,152,2 cars or vans in household,1041
17344,2021,E02003772,2021 super output areas - middle layer,152,3 or more cars or vans in household,375
17345,2021,E02003773,2021 super output areas - middle layer,152,Total: All households,4600
17346,2021,E02003773,2021 super output areas - middle layer,152,No cars or vans in household,719
17347,2021,E02003773,2021 super output areas - middle layer,152,1 car or van in household,2058
17348,2021,E02003773,2021 super output areas - middle layer,152,2 cars or vans in household,1381
17349,2021,E02003773,2021 super output areas - middle layer,152,3 or more cars or vans in household,442
17350,2021,E02003774,2021 super output areas - middle layer,152,Total: All households,2499
17351,2021,E02003774,2021 super output areas - middle layer,152,No cars or vans in household,431
17352,2021,E02003774,2021 super output areas - middle layer,152,1 car or van in household,1082
17353,2021,E02003774,2021 super output areas - middle layer,152,2 cars or vans in household,741
17354,2021,E02003774,2021 super output areas - middle layer,152,3 or more cars or vans in household,245
17355,2021,E02003775,2021 super output areas - middle layer,152,Total: All households,3000
17356,2021,E02003775,2021 super output areas - middle layer,152,No cars or vans in household,261
17357,2021,E02003775,2021 super output areas - middle layer,152,1 car or van in household,1109
17358,2021,E02003775,2021 super output areas - middle layer,152,2 cars or vans in household,1160
17359,2021,E02003775,2021 super output areas - middle layer,152,3 or more cars or vans in household,470
17360,2021,E02003776,2021 super output areas - middle layer,152,Total: All households,2913
17361,2021,E02003776,2021 super output areas - middle layer,152,No cars or vans in household,321
17362,2021,E02003776,2021 super output areas - middle layer,152,1 car or van in household,1219
17363,2021,E02003776,2021 super output areas - middle layer,152,2 cars or vans in household,1006
17364,2021,E02003776,2021 super output areas - middle layer,152,3 or more cars or vans in household,367
17365,2021,E02003777,2021 super output areas - middle layer,152,Total: All households,4017
17366,2021,E02003777,2021 super output areas - middle layer,152,No cars or vans in household,345
17367,2021,E02003777,2021 super output areas - middle layer,152,1 car or van in household,1746
17368,2021,E02003777,2021 super output areas - middle layer,152,2 cars or vans in household,1503
17369,2021,E02003777,2021 super output areas - middle layer,152,3 or more cars or vans in household,423
17370,2021,E02003778,2021 super output areas - middle layer,152,Total: All households,2783
17371,2021,E02003778,2021 super output areas - middle layer,152,No cars or vans in household,388
17372,2021,E02003778,2021 super output areas - middle layer,152,1 car or van in household,1263
17373,2021,E02003778,2021 super output areas - middle layer,152,2 cars or vans in household,850
17374,2021,E02003778,2021 super output areas - middle layer,152,3 or more cars or vans in household,282
17375,2021,E02003780,2021 super output areas - middle layer,152,Total: All households,4689
17376,2021,E02003780,2021 super output areas - middle layer,152,No cars or vans in household,824
17377,2021,E02003780,2021 super output areas - middle layer,152,1 car or van in household,2213
17378,2021,E02003780,2021 super output areas - middle layer,152,2 cars or vans in household,1271
17379,2021,E02003780,2021 super output areas - middle layer,152,3 or more cars or vans in household,381
17380,2021,E02003781,2021 super output areas - middle layer,152,Total: All households,2709
17381,2021,E02003781,2021 super output areas - middle layer,152,No cars or vans in household,422
17382,2021,E02003781,2021 super output areas - middle layer,152,1 car or van in household,1225
17383,2021,E02003781,2021 super output areas - middle layer,152,2 cars or vans in household,779
17384,2021,E02003781,2021 super output areas - middle layer,152,3 or more cars or vans in household,283
17385,2021,E02003784,2021 super output areas - middle layer,152,Total: All households,3593
17386,2021,E02003784,2021 super output areas - middle layer,152,No cars or vans in household,266
17387,2021,E02003784,2021 super output areas - middle layer,152,1 car or van in household,1333
17388,2021,E02003784,2021 super output areas - middle layer,152,2 cars or vans in household,1446
17389,2021,E02003784,2021 super output areas - middle layer,152,3 or more cars or vans in household,548
17390,2021,E02003785,2021 super output areas - middle layer,152,Total: All households,3840
17391,2021,E02003785,2021 super output areas - middle layer,152,No cars or vans in household,614
17392,2021,E02003785,2021 super output areas - middle layer,152,1 car or van in household,1765
17393,2021,E02003785,2021 super output areas - middle layer,152,2 cars or vans in household,1111
17394,2021,E02003785,2021 super output areas - middle layer,152,3 or more cars or vans in household,350
17395,2021,E02003786,2021 super output areas - middle layer,152,Total: All households,2848
17396,2021,E02003786,2021 super output areas - middle layer,152,No cars or vans in household,400
17397,2021,E02003786,2021 super output areas - middle layer,152,1 car or van in household,1286
17398,2021,E02003786,2021 super output areas - middle layer,152,2 cars or vans in household,888
17399,2021,E02003786,2021 super output areas - middle layer,152,3 or more cars or vans in household,274
17400,2021,E02003787,2021 super output areas - middle layer,152,Total: All households,3309
17401,2021,E02003787,2021 super output areas - middle layer,152,No cars or vans in household,280
17402,2021,E02003787,2021 super output areas - middle layer,152,1 car or van in household,1144
17403,2021,E02003787,2021 super output areas - middle layer,152,2 cars or vans in household,1301
17404,2021,E02003787,2021 super output areas - middle layer,152,3 or more cars or vans in household,584
17405,2021,E02003788,2021 super output areas - middle layer,152,Total: All households,3368
17406,2021,E02003788,2021 super output areas - middle layer,152,No cars or vans in household,287
17407,2021,E02003788,2021 super output areas - middle layer,152,1 car or van in household,1395
17408,2021,E02003788,2021 super output areas - middle layer,152,2 cars or vans in household,1268
17409,2021,E02003788,2021 super output areas - middle layer,152,3 or more cars or vans in household,418
17410,2021,E02003789,2021 super output areas - middle layer,152,Total: All households,3058
17411,2021,E02003789,2021 super output areas - middle layer,152,No cars or vans in household,485
17412,2021,E02003789,2021 super output areas - middle layer,152,1 car or van in household,1347
17413,2021,E02003789,2021 super output areas - middle layer,152,2 cars or vans in household,957
17414,2021,E02003789,2021 super output areas - middle layer,152,3 or more cars or vans in household,269
17415,2021,E02003790,2021 super output areas - middle layer,152,Total: All households,3917
17416,2021,E02003790,2021 super output areas - middle layer,152,No cars or vans in household,378
17417,2021,E02003790,2021 super output areas - middle layer,152,1 car or van in household,1378
17418,2021,E02003790,2021 super output areas - middle layer,152,2 cars or vans in household,1471
17419,2021,E02003790,2021 super output areas - middle layer,152,3 or more cars or vans in household,690
17420,2021,E02003791,2021 super output areas - middle layer,152,Total: All households,3418
17421,2021,E02003791,2021 super output areas - middle layer,152,No cars or vans in household,277
17422,2021,E02003791,2021 super output areas - middle layer,152,1 car or van in household,1264
17423,2021,E02003791,2021 super output areas - middle layer,152,2 cars or vans in household,1342
17424,2021,E02003791,2021 super output areas - middle layer,152,3 or more cars or vans in household,535
17425,2021,E02003792,2021 super output areas - middle layer,152,Total: All households,4134
17426,2021,E02003792,2021 super output areas - middle layer,152,No cars or vans in household,396
17427,2021,E02003792,2021 super output areas - middle layer,152,1 car or van in household,1539
17428,2021,E02003792,2021 super output areas - middle layer,152,2 cars or vans in household,1572
17429,2021,E02003792,2021 super output areas - middle layer,152,3 or more cars or vans in household,627
17430,2021,E02003793,2021 super output areas - middle layer,152,Total: All households,2871
17431,2021,E02003793,2021 super output areas - middle layer,152,No cars or vans in household,188
17432,2021,E02003793,2021 super output areas - middle layer,152,1 car or van in household,943
17433,2021,E02003793,2021 super output areas - middle layer,152,2 cars or vans in household,1178
17434,2021,E02003793,2021 super output areas - middle layer,152,3 or more cars or vans in household,562
17435,2021,E02006873,2021 super output areas - middle layer,152,Total: All households,3512
17436,2021,E02006873,2021 super output areas - middle layer,152,No cars or vans in household,276
17437,2021,E02006873,2021 super output areas - middle layer,152,1 car or van in household,1495
17438,2021,E02006873,2021 super output areas - middle layer,152,2 cars or vans in household,1432
17439,2021,E02006873,2021 super output areas - middle layer,152,3 or more cars or vans in household,309
17440,2021,E02006874,2021 super output areas - middle layer,152,Total: All households,4028
17441,2021,E02006874,2021 super output areas - middle layer,152,No cars or vans in household,285
17442,2021,E02006874,2021 super output areas - middle layer,152,1 car or van in household,1413
17443,2021,E02006874,2021 super output areas - middle layer,152,2 cars or vans in household,1723
17444,2021,E02006874,2021 super output areas - middle layer,152,3 or more cars or vans in household,607
17445,2021,E02007085,2021 super output areas - middle layer,152,Total: All households,4987
17446,2021,E02007085,2021 super output areas - middle layer,152,No cars or vans in household,631
17447,2021,E02007085,2021 super output areas - middle layer,152,1 car or van in household,2258
17448,2021,E02007085,2021 super output areas - middle layer,152,2 cars or vans in household,1593
17449,2021,E02007085,2021 super output areas - middle layer,152,3 or more cars or vans in household,505
17450,2021,E02004424,2021 super output areas - middle layer,152,Total: All households,2732
17451,2021,E02004424,2021 super output areas - middle layer,152,No cars or vans in household,171
17452,2021,E02004424,2021 super output areas - middle layer,152,1 car or van in household,1059
17453,2021,E02004424,2021 super output areas - middle layer,152,2 cars or vans in household,1067
17454,2021,E02004424,2021 super output areas - middle layer,152,3 or more cars or vans in household,435
17455,2021,E02004425,2021 super output areas - middle layer,152,Total: All households,3159
17456,2021,E02004425,2021 super output areas - middle layer,152,No cars or vans in household,428
17457,2021,E02004425,2021 super output areas - middle layer,152,1 car or van in household,1436
17458,2021,E02004425,2021 super output areas - middle layer,152,2 cars or vans in household,995
17459,2021,E02004425,2021 super output areas - middle layer,152,3 or more cars or vans in household,300
17460,2021,E02004426,2021 super output areas - middle layer,152,Total: All households,3352
17461,2021,E02004426,2021 super output areas - middle layer,152,No cars or vans in household,399
17462,2021,E02004426,2021 super output areas - middle layer,152,1 car or van in household,1485
17463,2021,E02004426,2021 super output areas - middle layer,152,2 cars or vans in household,1116
17464,2021,E02004426,2021 super output areas - middle layer,152,3 or more cars or vans in household,352
17465,2021,E02004427,2021 super output areas - middle layer,152,Total: All households,3436
17466,2021,E02004427,2021 super output areas - middle layer,152,No cars or vans in household,472
17467,2021,E02004427,2021 super output areas - middle layer,152,1 car or van in household,1463
17468,2021,E02004427,2021 super output areas - middle layer,152,2 cars or vans in household,1122
17469,2021,E02004427,2021 super output areas - middle layer,152,3 or more cars or vans in household,379
17470,2021,E02004428,2021 super output areas - middle layer,152,Total: All households,2961
17471,2021,E02004428,2021 super output areas - middle layer,152,No cars or vans in household,507
17472,2021,E02004428,2021 super output areas - middle layer,152,1 car or van in household,1267
17473,2021,E02004428,2021 super output areas - middle layer,152,2 cars or vans in household,846
17474,2021,E02004428,2021 super output areas - middle layer,152,3 or more cars or vans in household,341
17475,2021,E02004429,2021 super output areas - middle layer,152,Total: All households,3121
17476,2021,E02004429,2021 super output areas - middle layer,152,No cars or vans in household,384
17477,2021,E02004429,2021 super output areas - middle layer,152,1 car or van in household,1166
17478,2021,E02004429,2021 super output areas - middle layer,152,2 cars or vans in household,1003
17479,2021,E02004429,2021 super output areas - middle layer,152,3 or more cars or vans in household,568
17480,2021,E02004430,2021 super output areas - middle layer,152,Total: All households,3299
17481,2021,E02004430,2021 super output areas - middle layer,152,No cars or vans in household,274
17482,2021,E02004430,2021 super output areas - middle layer,152,1 car or van in household,1193
17483,2021,E02004430,2021 super output areas - middle layer,152,2 cars or vans in household,1299
17484,2021,E02004430,2021 super output areas - middle layer,152,3 or more cars or vans in household,533
17485,2021,E02004431,2021 super output areas - middle layer,152,Total: All households,4035
17486,2021,E02004431,2021 super output areas - middle layer,152,No cars or vans in household,467
17487,2021,E02004431,2021 super output areas - middle layer,152,1 car or van in household,1746
17488,2021,E02004431,2021 super output areas - middle layer,152,2 cars or vans in household,1339
17489,2021,E02004431,2021 super output areas - middle layer,152,3 or more cars or vans in household,483
17490,2021,E02004432,2021 super output areas - middle layer,152,Total: All households,2557
17491,2021,E02004432,2021 super output areas - middle layer,152,No cars or vans in household,199
17492,2021,E02004432,2021 super output areas - middle layer,152,1 car or van in household,873
17493,2021,E02004432,2021 super output areas - middle layer,152,2 cars or vans in household,990
17494,2021,E02004432,2021 super output areas - middle layer,152,3 or more cars or vans in household,495
17495,2021,E02004433,2021 super output areas - middle layer,152,Total: All households,3667
17496,2021,E02004433,2021 super output areas - middle layer,152,No cars or vans in household,558
