,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_TRANSPORT_NAME,OBS_VALUE
6949,2001,W02000181,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,88.0
6950,2001,W02000182,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3482.0
6951,2001,W02000182,2001 super output areas - middle layer,305,Work mainly at or from home,197.0
6952,2001,W02000182,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
6953,2001,W02000182,2001 super output areas - middle layer,305,Train,12.0
6954,2001,W02000182,2001 super output areas - middle layer,305,"Bus, minibus or coach",426.0
6955,2001,W02000182,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",23.0
6956,2001,W02000182,2001 super output areas - middle layer,305,Driving a car or van,1984.0
6957,2001,W02000182,2001 super output areas - middle layer,305,Passenger in a car or van,401.0
6958,2001,W02000182,2001 super output areas - middle layer,305,Taxi or minicab,30.0
6959,2001,W02000182,2001 super output areas - middle layer,305,Bicycle,40.0
6960,2001,W02000182,2001 super output areas - middle layer,305,On foot,350.0
6961,2001,W02000182,2001 super output areas - middle layer,305,Other,19.0
6962,2001,W02000182,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,9.96
6963,2001,W02000182,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,294.0
6964,2001,W02000182,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,145.0
6965,2001,W02000183,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3503.0
6966,2001,W02000183,2001 super output areas - middle layer,305,Work mainly at or from home,202.0
6967,2001,W02000183,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
6968,2001,W02000183,2001 super output areas - middle layer,305,Train,35.0
6969,2001,W02000183,2001 super output areas - middle layer,305,"Bus, minibus or coach",404.0
6970,2001,W02000183,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",21.0
6971,2001,W02000183,2001 super output areas - middle layer,305,Driving a car or van,1801.0
6972,2001,W02000183,2001 super output areas - middle layer,305,Passenger in a car or van,397.0
6973,2001,W02000183,2001 super output areas - middle layer,305,Taxi or minicab,53.0
6974,2001,W02000183,2001 super output areas - middle layer,305,Bicycle,32.0
6975,2001,W02000183,2001 super output areas - middle layer,305,On foot,532.0
6976,2001,W02000183,2001 super output areas - middle layer,305,Other,26.0
6977,2001,W02000183,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,10.37
6978,2001,W02000183,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,249.0
6979,2001,W02000183,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,188.0
6980,2001,W02000184,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2388.0
6981,2001,W02000184,2001 super output areas - middle layer,305,Work mainly at or from home,149.0
6982,2001,W02000184,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
6983,2001,W02000184,2001 super output areas - middle layer,305,Train,8.0
6984,2001,W02000184,2001 super output areas - middle layer,305,"Bus, minibus or coach",213.0
6985,2001,W02000184,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",17.0
6986,2001,W02000184,2001 super output areas - middle layer,305,Driving a car or van,1546.0
6987,2001,W02000184,2001 super output areas - middle layer,305,Passenger in a car or van,233.0
6988,2001,W02000184,2001 super output areas - middle layer,305,Taxi or minicab,9.0
6989,2001,W02000184,2001 super output areas - middle layer,305,Bicycle,19.0
6990,2001,W02000184,2001 super output areas - middle layer,305,On foot,178.0
6991,2001,W02000184,2001 super output areas - middle layer,305,Other,16.0
6992,2001,W02000184,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.52
6993,2001,W02000184,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,156.0
6994,2001,W02000184,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,67.0
6995,2001,W02000185,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2156.0
6996,2001,W02000185,2001 super output areas - middle layer,305,Work mainly at or from home,237.0
6997,2001,W02000185,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
6998,2001,W02000185,2001 super output areas - middle layer,305,Train,7.0
6999,2001,W02000185,2001 super output areas - middle layer,305,"Bus, minibus or coach",88.0
7000,2001,W02000185,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",21.0
7001,2001,W02000185,2001 super output areas - middle layer,305,Driving a car or van,1519.0
7002,2001,W02000185,2001 super output areas - middle layer,305,Passenger in a car or van,147.0
7003,2001,W02000185,2001 super output areas - middle layer,305,Taxi or minicab,3.0
7004,2001,W02000185,2001 super output areas - middle layer,305,Bicycle,20.0
7005,2001,W02000185,2001 super output areas - middle layer,305,On foot,95.0
7006,2001,W02000185,2001 super output areas - middle layer,305,Other,19.0
7007,2001,W02000185,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,18.32
7008,2001,W02000185,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,75.0
7009,2001,W02000185,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,20.0
7010,2001,W02000186,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2188.0
7011,2001,W02000186,2001 super output areas - middle layer,305,Work mainly at or from home,140.0
7012,2001,W02000186,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
7013,2001,W02000186,2001 super output areas - middle layer,305,Train,11.0
7014,2001,W02000186,2001 super output areas - middle layer,305,"Bus, minibus or coach",384.0
7015,2001,W02000186,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",13.0
7016,2001,W02000186,2001 super output areas - middle layer,305,Driving a car or van,1012.0
7017,2001,W02000186,2001 super output areas - middle layer,305,Passenger in a car or van,248.0
7018,2001,W02000186,2001 super output areas - middle layer,305,Taxi or minicab,40.0
7019,2001,W02000186,2001 super output areas - middle layer,305,Bicycle,22.0
7020,2001,W02000186,2001 super output areas - middle layer,305,On foot,308.0
7021,2001,W02000186,2001 super output areas - middle layer,305,Other,10.0
7022,2001,W02000186,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,10.03
7023,2001,W02000186,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,165.0
7024,2001,W02000186,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,230.0
7025,2001,W02000187,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2659.0
7026,2001,W02000187,2001 super output areas - middle layer,305,Work mainly at or from home,202.0
7027,2001,W02000187,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7028,2001,W02000187,2001 super output areas - middle layer,305,Train,7.0
7029,2001,W02000187,2001 super output areas - middle layer,305,"Bus, minibus or coach",175.0
7030,2001,W02000187,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",27.0
7031,2001,W02000187,2001 super output areas - middle layer,305,Driving a car or van,1861.0
7032,2001,W02000187,2001 super output areas - middle layer,305,Passenger in a car or van,226.0
7033,2001,W02000187,2001 super output areas - middle layer,305,Taxi or minicab,4.0
7034,2001,W02000187,2001 super output areas - middle layer,305,Bicycle,39.0
7035,2001,W02000187,2001 super output areas - middle layer,305,On foot,103.0
7036,2001,W02000187,2001 super output areas - middle layer,305,Other,12.0
7037,2001,W02000187,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,14.25
7038,2001,W02000187,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,152.0
7039,2001,W02000187,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,31.0
7040,2001,W02000188,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2351.0
7041,2001,W02000188,2001 super output areas - middle layer,305,Work mainly at or from home,140.0
7042,2001,W02000188,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7043,2001,W02000188,2001 super output areas - middle layer,305,Train,23.0
7044,2001,W02000188,2001 super output areas - middle layer,305,"Bus, minibus or coach",265.0
7045,2001,W02000188,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",9.0
7046,2001,W02000188,2001 super output areas - middle layer,305,Driving a car or van,1196.0
7047,2001,W02000188,2001 super output areas - middle layer,305,Passenger in a car or van,296.0
7048,2001,W02000188,2001 super output areas - middle layer,305,Taxi or minicab,20.0
7049,2001,W02000188,2001 super output areas - middle layer,305,Bicycle,32.0
7050,2001,W02000188,2001 super output areas - middle layer,305,On foot,343.0
7051,2001,W02000188,2001 super output areas - middle layer,305,Other,24.0
7052,2001,W02000188,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.06
7053,2001,W02000188,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,165.0
7054,2001,W02000188,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,126.0
7055,2001,W02000189,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2911.0
7056,2001,W02000189,2001 super output areas - middle layer,305,Work mainly at or from home,235.0
7057,2001,W02000189,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",6.0
7058,2001,W02000189,2001 super output areas - middle layer,305,Train,13.0
7059,2001,W02000189,2001 super output areas - middle layer,305,"Bus, minibus or coach",178.0
7060,2001,W02000189,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",13.0
7061,2001,W02000189,2001 super output areas - middle layer,305,Driving a car or van,1966.0
7062,2001,W02000189,2001 super output areas - middle layer,305,Passenger in a car or van,208.0
7063,2001,W02000189,2001 super output areas - middle layer,305,Taxi or minicab,19.0
7064,2001,W02000189,2001 super output areas - middle layer,305,Bicycle,36.0
7065,2001,W02000189,2001 super output areas - middle layer,305,On foot,225.0
7066,2001,W02000189,2001 super output areas - middle layer,305,Other,12.0
7067,2001,W02000189,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,13.32
7068,2001,W02000189,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,114.0
7069,2001,W02000189,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,83.0
7070,2001,W02000190,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2184.0
7071,2001,W02000190,2001 super output areas - middle layer,305,Work mainly at or from home,175.0
7072,2001,W02000190,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
7073,2001,W02000190,2001 super output areas - middle layer,305,Train,7.0
7074,2001,W02000190,2001 super output areas - middle layer,305,"Bus, minibus or coach",128.0
7075,2001,W02000190,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",15.0
7076,2001,W02000190,2001 super output areas - middle layer,305,Driving a car or van,1517.0
7077,2001,W02000190,2001 super output areas - middle layer,305,Passenger in a car or van,180.0
7078,2001,W02000190,2001 super output areas - middle layer,305,Taxi or minicab,3.0
7079,2001,W02000190,2001 super output areas - middle layer,305,Bicycle,31.0
7080,2001,W02000190,2001 super output areas - middle layer,305,On foot,118.0
7081,2001,W02000190,2001 super output areas - middle layer,305,Other,10.0
7082,2001,W02000190,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,22.24
7083,2001,W02000190,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,109.0
7084,2001,W02000190,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,26.0
7085,2001,W02000191,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3600.0
7086,2001,W02000191,2001 super output areas - middle layer,305,Work mainly at or from home,295.0
7087,2001,W02000191,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7088,2001,W02000191,2001 super output areas - middle layer,305,Train,44.0
7089,2001,W02000191,2001 super output areas - middle layer,305,"Bus, minibus or coach",228.0
7090,2001,W02000191,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",18.0
7091,2001,W02000191,2001 super output areas - middle layer,305,Driving a car or van,2004.0
7092,2001,W02000191,2001 super output areas - middle layer,305,Passenger in a car or van,252.0
7093,2001,W02000191,2001 super output areas - middle layer,305,Taxi or minicab,26.0
7094,2001,W02000191,2001 super output areas - middle layer,305,Bicycle,71.0
7095,2001,W02000191,2001 super output areas - middle layer,305,On foot,648.0
7096,2001,W02000191,2001 super output areas - middle layer,305,Other,11.0
7097,2001,W02000191,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,19.06
7098,2001,W02000191,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,167.0
7099,2001,W02000191,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,97.0
7100,2001,W02000192,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2149.0
7101,2001,W02000192,2001 super output areas - middle layer,305,Work mainly at or from home,169.0
7102,2001,W02000192,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7103,2001,W02000192,2001 super output areas - middle layer,305,Train,25.0
7104,2001,W02000192,2001 super output areas - middle layer,305,"Bus, minibus or coach",163.0
7105,2001,W02000192,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",8.0
7106,2001,W02000192,2001 super output areas - middle layer,305,Driving a car or van,934.0
7107,2001,W02000192,2001 super output areas - middle layer,305,Passenger in a car or van,152.0
7108,2001,W02000192,2001 super output areas - middle layer,305,Taxi or minicab,27.0
7109,2001,W02000192,2001 super output areas - middle layer,305,Bicycle,36.0
7110,2001,W02000192,2001 super output areas - middle layer,305,On foot,615.0
7111,2001,W02000192,2001 super output areas - middle layer,305,Other,17.0
7112,2001,W02000192,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,13.57
7113,2001,W02000192,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,75.0
7114,2001,W02000192,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,115.0
7115,2001,W02000193,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2589.0
7116,2001,W02000193,2001 super output areas - middle layer,305,Work mainly at or from home,218.0
7117,2001,W02000193,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",4.0
7118,2001,W02000193,2001 super output areas - middle layer,305,Train,31.0
7119,2001,W02000193,2001 super output areas - middle layer,305,"Bus, minibus or coach",186.0
7120,2001,W02000193,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",13.0
7121,2001,W02000193,2001 super output areas - middle layer,305,Driving a car or van,1128.0
7122,2001,W02000193,2001 super output areas - middle layer,305,Passenger in a car or van,205.0
7123,2001,W02000193,2001 super output areas - middle layer,305,Taxi or minicab,34.0
7124,2001,W02000193,2001 super output areas - middle layer,305,Bicycle,86.0
7125,2001,W02000193,2001 super output areas - middle layer,305,On foot,665.0
7126,2001,W02000193,2001 super output areas - middle layer,305,Other,19.0
7127,2001,W02000193,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,20.52
7128,2001,W02000193,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,125.0
7129,2001,W02000193,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,95.0
7130,2001,W02000194,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2414.0
7131,2001,W02000194,2001 super output areas - middle layer,305,Work mainly at or from home,200.0
7132,2001,W02000194,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7133,2001,W02000194,2001 super output areas - middle layer,305,Train,16.0
7134,2001,W02000194,2001 super output areas - middle layer,305,"Bus, minibus or coach",119.0
7135,2001,W02000194,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",11.0
7136,2001,W02000194,2001 super output areas - middle layer,305,Driving a car or van,1587.0
7137,2001,W02000194,2001 super output areas - middle layer,305,Passenger in a car or van,168.0
7138,2001,W02000194,2001 super output areas - middle layer,305,Taxi or minicab,9.0
7139,2001,W02000194,2001 super output areas - middle layer,305,Bicycle,41.0
7140,2001,W02000194,2001 super output areas - middle layer,305,On foot,247.0
7141,2001,W02000194,2001 super output areas - middle layer,305,Other,13.0
7142,2001,W02000194,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,21.14
7143,2001,W02000194,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,88.0
7144,2001,W02000194,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,21.0
7145,2001,W02000195,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2453.0
7146,2001,W02000195,2001 super output areas - middle layer,305,Work mainly at or from home,260.0
7147,2001,W02000195,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7148,2001,W02000195,2001 super output areas - middle layer,305,Train,13.0
7149,2001,W02000195,2001 super output areas - middle layer,305,"Bus, minibus or coach",99.0
7150,2001,W02000195,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",11.0
7151,2001,W02000195,2001 super output areas - middle layer,305,Driving a car or van,1766.0
7152,2001,W02000195,2001 super output areas - middle layer,305,Passenger in a car or van,165.0
7153,2001,W02000195,2001 super output areas - middle layer,305,Taxi or minicab,3.0
7154,2001,W02000195,2001 super output areas - middle layer,305,Bicycle,35.0
7155,2001,W02000195,2001 super output areas - middle layer,305,On foot,80.0
7156,2001,W02000195,2001 super output areas - middle layer,305,Other,18.0
7157,2001,W02000195,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,21.77
7158,2001,W02000195,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,81.0
7159,2001,W02000195,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,13.0
7160,2001,W02000196,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2304.0
7161,2001,W02000196,2001 super output areas - middle layer,305,Work mainly at or from home,190.0
7162,2001,W02000196,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7163,2001,W02000196,2001 super output areas - middle layer,305,Train,8.0
7164,2001,W02000196,2001 super output areas - middle layer,305,"Bus, minibus or coach",171.0
7165,2001,W02000196,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",14.0
7166,2001,W02000196,2001 super output areas - middle layer,305,Driving a car or van,1532.0
7167,2001,W02000196,2001 super output areas - middle layer,305,Passenger in a car or van,176.0
7168,2001,W02000196,2001 super output areas - middle layer,305,Taxi or minicab,11.0
7169,2001,W02000196,2001 super output areas - middle layer,305,Bicycle,46.0
7170,2001,W02000196,2001 super output areas - middle layer,305,On foot,134.0
7171,2001,W02000196,2001 super output areas - middle layer,305,Other,19.0
7172,2001,W02000196,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,19.47
7173,2001,W02000196,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,116.0
7174,2001,W02000196,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,65.0
7175,2001,W02000197,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2690.0
7176,2001,W02000197,2001 super output areas - middle layer,305,Work mainly at or from home,470.0
7177,2001,W02000197,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7178,2001,W02000197,2001 super output areas - middle layer,305,Train,13.0
7179,2001,W02000197,2001 super output areas - middle layer,305,"Bus, minibus or coach",57.0
7180,2001,W02000197,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",10.0
7181,2001,W02000197,2001 super output areas - middle layer,305,Driving a car or van,1798.0
7182,2001,W02000197,2001 super output areas - middle layer,305,Passenger in a car or van,156.0
7183,2001,W02000197,2001 super output areas - middle layer,305,Taxi or minicab,3.0
7184,2001,W02000197,2001 super output areas - middle layer,305,Bicycle,13.0
7185,2001,W02000197,2001 super output areas - middle layer,305,On foot,139.0
7186,2001,W02000197,2001 super output areas - middle layer,305,Other,28.0
7187,2001,W02000197,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,24.54
7188,2001,W02000197,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,63.0
7189,2001,W02000197,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,9.0
7190,2001,W02000198,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2999.0
7191,2001,W02000198,2001 super output areas - middle layer,305,Work mainly at or from home,319.0
7192,2001,W02000198,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",5.0
7193,2001,W02000198,2001 super output areas - middle layer,305,Train,15.0
7194,2001,W02000198,2001 super output areas - middle layer,305,"Bus, minibus or coach",144.0
7195,2001,W02000198,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",17.0
7196,2001,W02000198,2001 super output areas - middle layer,305,Driving a car or van,2022.0
7197,2001,W02000198,2001 super output areas - middle layer,305,Passenger in a car or van,173.0
7198,2001,W02000198,2001 super output areas - middle layer,305,Taxi or minicab,3.0
7199,2001,W02000198,2001 super output areas - middle layer,305,Bicycle,54.0
7200,2001,W02000198,2001 super output areas - middle layer,305,On foot,218.0
7201,2001,W02000198,2001 super output areas - middle layer,305,Other,29.0
7202,2001,W02000198,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,21.04
7203,2001,W02000198,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,125.0
7204,2001,W02000198,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,38.0
7205,2001,W02000323,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2188.0
7206,2001,W02000323,2001 super output areas - middle layer,305,Work mainly at or from home,114.0
7207,2001,W02000323,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
7208,2001,W02000323,2001 super output areas - middle layer,305,Train,7.0
7209,2001,W02000323,2001 super output areas - middle layer,305,"Bus, minibus or coach",86.0
7210,2001,W02000323,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",22.0
7211,2001,W02000323,2001 super output areas - middle layer,305,Driving a car or van,1439.0
7212,2001,W02000323,2001 super output areas - middle layer,305,Passenger in a car or van,226.0
7213,2001,W02000323,2001 super output areas - middle layer,305,Taxi or minicab,7.0
7214,2001,W02000323,2001 super output areas - middle layer,305,Bicycle,20.0
7215,2001,W02000323,2001 super output areas - middle layer,305,On foot,263.0
7216,2001,W02000323,2001 super output areas - middle layer,305,Other,4.0
7217,2001,W02000323,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.99
7218,2001,W02000323,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,60.0
7219,2001,W02000323,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,33.0
7220,2001,W02000324,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2546.0
7221,2001,W02000324,2001 super output areas - middle layer,305,Work mainly at or from home,169.0
7222,2001,W02000324,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7223,2001,W02000324,2001 super output areas - middle layer,305,Train,6.0
7224,2001,W02000324,2001 super output areas - middle layer,305,"Bus, minibus or coach",171.0
7225,2001,W02000324,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",25.0
7226,2001,W02000324,2001 super output areas - middle layer,305,Driving a car or van,1729.0
7227,2001,W02000324,2001 super output areas - middle layer,305,Passenger in a car or van,230.0
7228,2001,W02000324,2001 super output areas - middle layer,305,Taxi or minicab,7.0
7229,2001,W02000324,2001 super output areas - middle layer,305,Bicycle,20.0
7230,2001,W02000324,2001 super output areas - middle layer,305,On foot,177.0
7231,2001,W02000324,2001 super output areas - middle layer,305,Other,9.0
7232,2001,W02000324,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,12.81
7233,2001,W02000324,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,131.0
7234,2001,W02000324,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,48.0
7235,2001,W02000325,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2414.0
7236,2001,W02000325,2001 super output areas - middle layer,305,Work mainly at or from home,139.0
7237,2001,W02000325,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
7238,2001,W02000325,2001 super output areas - middle layer,305,Train,13.0
7239,2001,W02000325,2001 super output areas - middle layer,305,"Bus, minibus or coach",160.0
7240,2001,W02000325,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",26.0
7241,2001,W02000325,2001 super output areas - middle layer,305,Driving a car or van,1533.0
7242,2001,W02000325,2001 super output areas - middle layer,305,Passenger in a car or van,301.0
7243,2001,W02000325,2001 super output areas - middle layer,305,Taxi or minicab,16.0
7244,2001,W02000325,2001 super output areas - middle layer,305,Bicycle,15.0
7245,2001,W02000325,2001 super output areas - middle layer,305,On foot,196.0
7246,2001,W02000325,2001 super output areas - middle layer,305,Other,15.0
7247,2001,W02000325,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.41
7248,2001,W02000325,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,99.0
7249,2001,W02000325,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,74.0
7250,2001,W02000326,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3624.0
7251,2001,W02000326,2001 super output areas - middle layer,305,Work mainly at or from home,201.0
7252,2001,W02000326,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
7253,2001,W02000326,2001 super output areas - middle layer,305,Train,17.0
7254,2001,W02000326,2001 super output areas - middle layer,305,"Bus, minibus or coach",163.0
7255,2001,W02000326,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",41.0
7256,2001,W02000326,2001 super output areas - middle layer,305,Driving a car or van,2381.0
7257,2001,W02000326,2001 super output areas - middle layer,305,Passenger in a car or van,368.0
7258,2001,W02000326,2001 super output areas - middle layer,305,Taxi or minicab,12.0
7259,2001,W02000326,2001 super output areas - middle layer,305,Bicycle,35.0
7260,2001,W02000326,2001 super output areas - middle layer,305,On foot,396.0
7261,2001,W02000326,2001 super output areas - middle layer,305,Other,10.0
7262,2001,W02000326,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.72
7263,2001,W02000326,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,118.0
7264,2001,W02000326,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,62.0
7265,2001,W02000327,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2931.0
7266,2001,W02000327,2001 super output areas - middle layer,305,Work mainly at or from home,227.0
7267,2001,W02000327,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7268,2001,W02000327,2001 super output areas - middle layer,305,Train,35.0
7269,2001,W02000327,2001 super output areas - middle layer,305,"Bus, minibus or coach",78.0
7270,2001,W02000327,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",22.0
7271,2001,W02000327,2001 super output areas - middle layer,305,Driving a car or van,2150.0
7272,2001,W02000327,2001 super output areas - middle layer,305,Passenger in a car or van,227.0
7273,2001,W02000327,2001 super output areas - middle layer,305,Taxi or minicab,5.0
7274,2001,W02000327,2001 super output areas - middle layer,305,Bicycle,23.0
7275,2001,W02000327,2001 super output areas - middle layer,305,On foot,155.0
7276,2001,W02000327,2001 super output areas - middle layer,305,Other,6.0
7277,2001,W02000327,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,12.91
7278,2001,W02000327,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,93.0
7279,2001,W02000327,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,23.0
7280,2001,W02000328,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3081.0
7281,2001,W02000328,2001 super output areas - middle layer,305,Work mainly at or from home,167.0
7282,2001,W02000328,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
7283,2001,W02000328,2001 super output areas - middle layer,305,Train,17.0
7284,2001,W02000328,2001 super output areas - middle layer,305,"Bus, minibus or coach",119.0
7285,2001,W02000328,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",29.0
7286,2001,W02000328,2001 super output areas - middle layer,305,Driving a car or van,2085.0
7287,2001,W02000328,2001 super output areas - middle layer,305,Passenger in a car or van,296.0
7288,2001,W02000328,2001 super output areas - middle layer,305,Taxi or minicab,11.0
7289,2001,W02000328,2001 super output areas - middle layer,305,Bicycle,34.0
7290,2001,W02000328,2001 super output areas - middle layer,305,On foot,306.0
7291,2001,W02000328,2001 super output areas - middle layer,305,Other,14.0
