,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
17436,2001,E02001910,2001 super output areas - middle layer,305,All households,2349
17437,2001,E02001910,2001 super output areas - middle layer,305,No adults in employment - with dependent children,489
17438,2001,E02001910,2001 super output areas - middle layer,305,No adults in employment - without dependent children,712
17439,2001,E02001910,2001 super output areas - middle layer,305,With dependent children - all ages,1026
17440,2001,E02001910,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,483
17441,2001,E02001910,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1052
17442,2001,E02001911,2001 super output areas - middle layer,305,All households,3322
17443,2001,E02001911,2001 super output areas - middle layer,305,No adults in employment - with dependent children,356
17444,2001,E02001911,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1245
17445,2001,E02001911,2001 super output areas - middle layer,305,With dependent children - all ages,1023
17446,2001,E02001911,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,437
17447,2001,E02001911,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1400
17448,2001,E02001912,2001 super output areas - middle layer,305,All households,2260
17449,2001,E02001912,2001 super output areas - middle layer,305,No adults in employment - with dependent children,349
17450,2001,E02001912,2001 super output areas - middle layer,305,No adults in employment - without dependent children,561
17451,2001,E02001912,2001 super output areas - middle layer,305,With dependent children - all ages,1052
17452,2001,E02001912,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,524
17453,2001,E02001912,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,856
17454,2001,E02001913,2001 super output areas - middle layer,305,All households,3343
17455,2001,E02001913,2001 super output areas - middle layer,305,No adults in employment - with dependent children,131
17456,2001,E02001913,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1415
17457,2001,E02001913,2001 super output areas - middle layer,305,With dependent children - all ages,584
17458,2001,E02001913,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,219
17459,2001,E02001913,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1214
17460,2001,E02001914,2001 super output areas - middle layer,305,All households,2127
17461,2001,E02001914,2001 super output areas - middle layer,305,No adults in employment - with dependent children,187
17462,2001,E02001914,2001 super output areas - middle layer,305,No adults in employment - without dependent children,653
17463,2001,E02001914,2001 super output areas - middle layer,305,With dependent children - all ages,710
17464,2001,E02001914,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,287
17465,2001,E02001914,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,781
17466,2001,E02001915,2001 super output areas - middle layer,305,All households,4422
17467,2001,E02001915,2001 super output areas - middle layer,305,No adults in employment - with dependent children,249
17468,2001,E02001915,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1316
17469,2001,E02001915,2001 super output areas - middle layer,305,With dependent children - all ages,1233
17470,2001,E02001915,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,519
17471,2001,E02001915,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1550
17472,2001,E02001916,2001 super output areas - middle layer,305,All households,2891
17473,2001,E02001916,2001 super output areas - middle layer,305,No adults in employment - with dependent children,300
17474,2001,E02001916,2001 super output areas - middle layer,305,No adults in employment - without dependent children,887
17475,2001,E02001916,2001 super output areas - middle layer,305,With dependent children - all ages,1054
17476,2001,E02001916,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,483
17477,2001,E02001916,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1160
17478,2001,E02001917,2001 super output areas - middle layer,305,All households,2015
17479,2001,E02001917,2001 super output areas - middle layer,305,No adults in employment - with dependent children,311
17480,2001,E02001917,2001 super output areas - middle layer,305,No adults in employment - without dependent children,489
17481,2001,E02001917,2001 super output areas - middle layer,305,With dependent children - all ages,994
17482,2001,E02001917,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,494
17483,2001,E02001917,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,814
17484,2001,E02001918,2001 super output areas - middle layer,305,All households,3987
17485,2001,E02001918,2001 super output areas - middle layer,305,No adults in employment - with dependent children,221
17486,2001,E02001918,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1325
17487,2001,E02001918,2001 super output areas - middle layer,305,With dependent children - all ages,900
17488,2001,E02001918,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,379
17489,2001,E02001918,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1263
17490,2001,E02001919,2001 super output areas - middle layer,305,All households,2512
17491,2001,E02001919,2001 super output areas - middle layer,305,No adults in employment - with dependent children,137
17492,2001,E02001919,2001 super output areas - middle layer,305,No adults in employment - without dependent children,715
17493,2001,E02001919,2001 super output areas - middle layer,305,With dependent children - all ages,625
17494,2001,E02001919,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,257
17495,2001,E02001919,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,850
17496,2001,E02001920,2001 super output areas - middle layer,305,All households,3221
17497,2001,E02001920,2001 super output areas - middle layer,305,No adults in employment - with dependent children,334
17498,2001,E02001920,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1052
17499,2001,E02001920,2001 super output areas - middle layer,305,With dependent children - all ages,1054
17500,2001,E02001920,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,425
17501,2001,E02001920,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1291
17502,2001,E02001921,2001 super output areas - middle layer,305,All households,3205
17503,2001,E02001921,2001 super output areas - middle layer,305,No adults in employment - with dependent children,286
17504,2001,E02001921,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1118
17505,2001,E02001921,2001 super output areas - middle layer,305,With dependent children - all ages,954
17506,2001,E02001921,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,361
17507,2001,E02001921,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1247
17508,2001,E02001922,2001 super output areas - middle layer,305,All households,3092
17509,2001,E02001922,2001 super output areas - middle layer,305,No adults in employment - with dependent children,112
17510,2001,E02001922,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1386
17511,2001,E02001922,2001 super output areas - middle layer,305,With dependent children - all ages,389
17512,2001,E02001922,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,150
17513,2001,E02001922,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,683
17514,2001,E02001923,2001 super output areas - middle layer,305,All households,3286
17515,2001,E02001923,2001 super output areas - middle layer,305,No adults in employment - with dependent children,284
17516,2001,E02001923,2001 super output areas - middle layer,305,No adults in employment - without dependent children,953
17517,2001,E02001923,2001 super output areas - middle layer,305,With dependent children - all ages,1234
17518,2001,E02001923,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,489
17519,2001,E02001923,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1350
17520,2001,E02001924,2001 super output areas - middle layer,305,All households,2365
17521,2001,E02001924,2001 super output areas - middle layer,305,No adults in employment - with dependent children,112
17522,2001,E02001924,2001 super output areas - middle layer,305,No adults in employment - without dependent children,850
17523,2001,E02001924,2001 super output areas - middle layer,305,With dependent children - all ages,778
17524,2001,E02001924,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,280
17525,2001,E02001924,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,993
17526,2001,E02001925,2001 super output areas - middle layer,305,All households,2785
17527,2001,E02001925,2001 super output areas - middle layer,305,No adults in employment - with dependent children,97
17528,2001,E02001925,2001 super output areas - middle layer,305,No adults in employment - without dependent children,939
17529,2001,E02001925,2001 super output areas - middle layer,305,With dependent children - all ages,696
17530,2001,E02001925,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,233
17531,2001,E02001925,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,872
17532,2001,E02001926,2001 super output areas - middle layer,305,All households,2904
17533,2001,E02001926,2001 super output areas - middle layer,305,No adults in employment - with dependent children,113
17534,2001,E02001926,2001 super output areas - middle layer,305,No adults in employment - without dependent children,930
17535,2001,E02001926,2001 super output areas - middle layer,305,With dependent children - all ages,682
17536,2001,E02001926,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,275
17537,2001,E02001926,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,905
17538,2001,E02001927,2001 super output areas - middle layer,305,All households,3129
17539,2001,E02001927,2001 super output areas - middle layer,305,No adults in employment - with dependent children,329
17540,2001,E02001927,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1137
17541,2001,E02001927,2001 super output areas - middle layer,305,With dependent children - all ages,1039
17542,2001,E02001927,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,397
17543,2001,E02001927,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1303
17544,2001,E02001928,2001 super output areas - middle layer,305,All households,3036
17545,2001,E02001928,2001 super output areas - middle layer,305,No adults in employment - with dependent children,275
17546,2001,E02001928,2001 super output areas - middle layer,305,No adults in employment - without dependent children,957
17547,2001,E02001928,2001 super output areas - middle layer,305,With dependent children - all ages,986
17548,2001,E02001928,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,384
17549,2001,E02001928,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1145
17550,2001,E02001929,2001 super output areas - middle layer,305,All households,3744
17551,2001,E02001929,2001 super output areas - middle layer,305,No adults in employment - with dependent children,501
17552,2001,E02001929,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1208
17553,2001,E02001929,2001 super output areas - middle layer,305,With dependent children - all ages,1432
17554,2001,E02001929,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,569
17555,2001,E02001929,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1603
17556,2001,E02001930,2001 super output areas - middle layer,305,All households,3136
17557,2001,E02001930,2001 super output areas - middle layer,305,No adults in employment - with dependent children,127
17558,2001,E02001930,2001 super output areas - middle layer,305,No adults in employment - without dependent children,814
17559,2001,E02001930,2001 super output areas - middle layer,305,With dependent children - all ages,924
17560,2001,E02001930,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,375
17561,2001,E02001930,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,974
17562,2001,E02001931,2001 super output areas - middle layer,305,All households,3029
17563,2001,E02001931,2001 super output areas - middle layer,305,No adults in employment - with dependent children,121
17564,2001,E02001931,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1041
17565,2001,E02001931,2001 super output areas - middle layer,305,With dependent children - all ages,885
17566,2001,E02001931,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,310
17567,2001,E02001931,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1195
17568,2001,E02001932,2001 super output areas - middle layer,305,All households,3354
17569,2001,E02001932,2001 super output areas - middle layer,305,No adults in employment - with dependent children,400
17570,2001,E02001932,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1265
17571,2001,E02001932,2001 super output areas - middle layer,305,With dependent children - all ages,1064
17572,2001,E02001932,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,461
17573,2001,E02001932,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1291
17574,2001,E02001933,2001 super output areas - middle layer,305,All households,3097
17575,2001,E02001933,2001 super output areas - middle layer,305,No adults in employment - with dependent children,228
17576,2001,E02001933,2001 super output areas - middle layer,305,No adults in employment - without dependent children,908
17577,2001,E02001933,2001 super output areas - middle layer,305,With dependent children - all ages,989
17578,2001,E02001933,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,387
17579,2001,E02001933,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1160
17580,2001,E02001934,2001 super output areas - middle layer,305,All households,2255
17581,2001,E02001934,2001 super output areas - middle layer,305,No adults in employment - with dependent children,84
17582,2001,E02001934,2001 super output areas - middle layer,305,No adults in employment - without dependent children,598
17583,2001,E02001934,2001 super output areas - middle layer,305,With dependent children - all ages,811
17584,2001,E02001934,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,294
17585,2001,E02001934,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,791
17586,2001,E02001935,2001 super output areas - middle layer,305,All households,3193
17587,2001,E02001935,2001 super output areas - middle layer,305,No adults in employment - with dependent children,190
17588,2001,E02001935,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1196
17589,2001,E02001935,2001 super output areas - middle layer,305,With dependent children - all ages,882
17590,2001,E02001935,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,314
17591,2001,E02001935,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1163
17592,2001,E02001936,2001 super output areas - middle layer,305,All households,2416
17593,2001,E02001936,2001 super output areas - middle layer,305,No adults in employment - with dependent children,112
17594,2001,E02001936,2001 super output areas - middle layer,305,No adults in employment - without dependent children,739
17595,2001,E02001936,2001 super output areas - middle layer,305,With dependent children - all ages,791
17596,2001,E02001936,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,282
17597,2001,E02001936,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,838
17598,2001,E02001937,2001 super output areas - middle layer,305,All households,3148
17599,2001,E02001937,2001 super output areas - middle layer,305,No adults in employment - with dependent children,297
17600,2001,E02001937,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1187
17601,2001,E02001937,2001 super output areas - middle layer,305,With dependent children - all ages,1029
17602,2001,E02001937,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,391
17603,2001,E02001937,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1406
17604,2001,E02001938,2001 super output areas - middle layer,305,All households,3216
17605,2001,E02001938,2001 super output areas - middle layer,305,No adults in employment - with dependent children,133
17606,2001,E02001938,2001 super output areas - middle layer,305,No adults in employment - without dependent children,892
17607,2001,E02001938,2001 super output areas - middle layer,305,With dependent children - all ages,949
17608,2001,E02001938,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,375
17609,2001,E02001938,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1010
17610,2001,E02001939,2001 super output areas - middle layer,305,All households,2851
17611,2001,E02001939,2001 super output areas - middle layer,305,No adults in employment - with dependent children,167
17612,2001,E02001939,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1269
17613,2001,E02001939,2001 super output areas - middle layer,305,With dependent children - all ages,646
17614,2001,E02001939,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,246
17615,2001,E02001939,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1073
17616,2001,E02001940,2001 super output areas - middle layer,305,All households,2955
17617,2001,E02001940,2001 super output areas - middle layer,305,No adults in employment - with dependent children,75
17618,2001,E02001940,2001 super output areas - middle layer,305,No adults in employment - without dependent children,840
17619,2001,E02001940,2001 super output areas - middle layer,305,With dependent children - all ages,929
17620,2001,E02001940,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,368
17621,2001,E02001940,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,976
17622,2001,E02001941,2001 super output areas - middle layer,305,All households,2564
17623,2001,E02001941,2001 super output areas - middle layer,305,No adults in employment - with dependent children,228
17624,2001,E02001941,2001 super output areas - middle layer,305,No adults in employment - without dependent children,914
17625,2001,E02001941,2001 super output areas - middle layer,305,With dependent children - all ages,813
17626,2001,E02001941,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,297
17627,2001,E02001941,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1074
17628,2001,E02001942,2001 super output areas - middle layer,305,All households,2812
17629,2001,E02001942,2001 super output areas - middle layer,305,No adults in employment - with dependent children,167
17630,2001,E02001942,2001 super output areas - middle layer,305,No adults in employment - without dependent children,855
17631,2001,E02001942,2001 super output areas - middle layer,305,With dependent children - all ages,793
17632,2001,E02001942,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,323
17633,2001,E02001942,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,936
17634,2001,E02001943,2001 super output areas - middle layer,305,All households,2484
17635,2001,E02001943,2001 super output areas - middle layer,305,No adults in employment - with dependent children,208
17636,2001,E02001943,2001 super output areas - middle layer,305,No adults in employment - without dependent children,778
17637,2001,E02001943,2001 super output areas - middle layer,305,With dependent children - all ages,821
17638,2001,E02001943,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,289
17639,2001,E02001943,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,940
17640,2001,E02001944,2001 super output areas - middle layer,305,All households,2602
17641,2001,E02001944,2001 super output areas - middle layer,305,No adults in employment - with dependent children,156
17642,2001,E02001944,2001 super output areas - middle layer,305,No adults in employment - without dependent children,898
17643,2001,E02001944,2001 super output areas - middle layer,305,With dependent children - all ages,797
17644,2001,E02001944,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,313
17645,2001,E02001944,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,985
17646,2001,E02001945,2001 super output areas - middle layer,305,All households,3016
17647,2001,E02001945,2001 super output areas - middle layer,305,No adults in employment - with dependent children,399
17648,2001,E02001945,2001 super output areas - middle layer,305,No adults in employment - without dependent children,930
17649,2001,E02001945,2001 super output areas - middle layer,305,With dependent children - all ages,1162
17650,2001,E02001945,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,430
17651,2001,E02001945,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1218
17652,2001,E02001946,2001 super output areas - middle layer,305,All households,3100
17653,2001,E02001946,2001 super output areas - middle layer,305,No adults in employment - with dependent children,83
17654,2001,E02001946,2001 super output areas - middle layer,305,No adults in employment - without dependent children,902
17655,2001,E02001946,2001 super output areas - middle layer,305,With dependent children - all ages,939
17656,2001,E02001946,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,318
17657,2001,E02001946,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1013
17658,2001,E02001947,2001 super output areas - middle layer,305,All households,2952
17659,2001,E02001947,2001 super output areas - middle layer,305,No adults in employment - with dependent children,320
17660,2001,E02001947,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1256
17661,2001,E02001947,2001 super output areas - middle layer,305,With dependent children - all ages,808
17662,2001,E02001947,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,353
17663,2001,E02001947,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1311
17664,2001,E02001948,2001 super output areas - middle layer,305,All households,2952
17665,2001,E02001948,2001 super output areas - middle layer,305,No adults in employment - with dependent children,159
17666,2001,E02001948,2001 super output areas - middle layer,305,No adults in employment - without dependent children,907
17667,2001,E02001948,2001 super output areas - middle layer,305,With dependent children - all ages,976
17668,2001,E02001948,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,396
17669,2001,E02001948,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1096
17670,2001,E02001949,2001 super output areas - middle layer,305,All households,2571
17671,2001,E02001949,2001 super output areas - middle layer,305,No adults in employment - with dependent children,271
17672,2001,E02001949,2001 super output areas - middle layer,305,No adults in employment - without dependent children,766
17673,2001,E02001949,2001 super output areas - middle layer,305,With dependent children - all ages,887
17674,2001,E02001949,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,381
17675,2001,E02001949,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,904
17676,2001,E02001950,2001 super output areas - middle layer,305,All households,3254
17677,2001,E02001950,2001 super output areas - middle layer,305,No adults in employment - with dependent children,134
17678,2001,E02001950,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1051
17679,2001,E02001950,2001 super output areas - middle layer,305,With dependent children - all ages,923
17680,2001,E02001950,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,324
17681,2001,E02001950,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1173
17682,2001,E02001951,2001 super output areas - middle layer,305,All households,3717
17683,2001,E02001951,2001 super output areas - middle layer,305,No adults in employment - with dependent children,532
17684,2001,E02001951,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1214
17685,2001,E02001951,2001 super output areas - middle layer,305,With dependent children - all ages,1332
17686,2001,E02001951,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,538
17687,2001,E02001951,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1568
17688,2001,E02001952,2001 super output areas - middle layer,305,All households,3727
17689,2001,E02001952,2001 super output areas - middle layer,305,No adults in employment - with dependent children,382
17690,2001,E02001952,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1558
17691,2001,E02001952,2001 super output areas - middle layer,305,With dependent children - all ages,1052
17692,2001,E02001952,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,452
17693,2001,E02001952,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1601
17694,2001,E02001953,2001 super output areas - middle layer,305,All households,2983
17695,2001,E02001953,2001 super output areas - middle layer,305,No adults in employment - with dependent children,148
17696,2001,E02001953,2001 super output areas - middle layer,305,No adults in employment - without dependent children,998
17697,2001,E02001953,2001 super output areas - middle layer,305,With dependent children - all ages,854
17698,2001,E02001953,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,321
17699,2001,E02001953,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1123
17700,2001,E02001954,2001 super output areas - middle layer,305,All households,3314
17701,2001,E02001954,2001 super output areas - middle layer,305,No adults in employment - with dependent children,434
17702,2001,E02001954,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1190
17703,2001,E02001954,2001 super output areas - middle layer,305,With dependent children - all ages,1051
17704,2001,E02001954,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,445
17705,2001,E02001954,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1427
17706,2001,E02001955,2001 super output areas - middle layer,305,All households,2515
17707,2001,E02001955,2001 super output areas - middle layer,305,No adults in employment - with dependent children,209
17708,2001,E02001955,2001 super output areas - middle layer,305,No adults in employment - without dependent children,783
17709,2001,E02001955,2001 super output areas - middle layer,305,With dependent children - all ages,801
17710,2001,E02001955,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,333
17711,2001,E02001955,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,902
17712,2001,E02001956,2001 super output areas - middle layer,305,All households,2489
17713,2001,E02001956,2001 super output areas - middle layer,305,No adults in employment - with dependent children,155
17714,2001,E02001956,2001 super output areas - middle layer,305,No adults in employment - without dependent children,744
17715,2001,E02001956,2001 super output areas - middle layer,305,With dependent children - all ages,816
17716,2001,E02001956,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,348
17717,2001,E02001956,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,859
17718,2001,E02001957,2001 super output areas - middle layer,305,All households,3058
17719,2001,E02001957,2001 super output areas - middle layer,305,No adults in employment - with dependent children,140
17720,2001,E02001957,2001 super output areas - middle layer,305,No adults in employment - without dependent children,909
17721,2001,E02001957,2001 super output areas - middle layer,305,With dependent children - all ages,1039
17722,2001,E02001957,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,418
17723,2001,E02001957,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1076
17724,2001,E02001958,2001 super output areas - middle layer,305,All households,3100
17725,2001,E02001958,2001 super output areas - middle layer,305,No adults in employment - with dependent children,201
17726,2001,E02001958,2001 super output areas - middle layer,305,No adults in employment - without dependent children,850
17727,2001,E02001958,2001 super output areas - middle layer,305,With dependent children - all ages,969
17728,2001,E02001958,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,449
17729,2001,E02001958,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1086
17730,2001,E02001959,2001 super output areas - middle layer,305,All households,2379
17731,2001,E02001959,2001 super output areas - middle layer,305,No adults in employment - with dependent children,96
17732,2001,E02001959,2001 super output areas - middle layer,305,No adults in employment - without dependent children,715
17733,2001,E02001959,2001 super output areas - middle layer,305,With dependent children - all ages,825
17734,2001,E02001959,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,297
17735,2001,E02001959,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,845
17736,2001,E02001960,2001 super output areas - middle layer,305,All households,3024
17737,2001,E02001960,2001 super output areas - middle layer,305,No adults in employment - with dependent children,315
17738,2001,E02001960,2001 super output areas - middle layer,305,No adults in employment - without dependent children,899
17739,2001,E02001960,2001 super output areas - middle layer,305,With dependent children - all ages,1179
17740,2001,E02001960,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,469
17741,2001,E02001960,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1190
17742,2001,E02001961,2001 super output areas - middle layer,305,All households,3217
17743,2001,E02001961,2001 super output areas - middle layer,305,No adults in employment - with dependent children,296
17744,2001,E02001961,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1241
17745,2001,E02001961,2001 super output areas - middle layer,305,With dependent children - all ages,1024
17746,2001,E02001961,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,416
17747,2001,E02001961,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1425
17748,2001,E02001962,2001 super output areas - middle layer,305,All households,2134
17749,2001,E02001962,2001 super output areas - middle layer,305,No adults in employment - with dependent children,277
17750,2001,E02001962,2001 super output areas - middle layer,305,No adults in employment - without dependent children,614
17751,2001,E02001962,2001 super output areas - middle layer,305,With dependent children - all ages,903
17752,2001,E02001962,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,411
17753,2001,E02001962,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,850
17754,2001,E02001963,2001 super output areas - middle layer,305,All households,2510
17755,2001,E02001963,2001 super output areas - middle layer,305,No adults in employment - with dependent children,66
17756,2001,E02001963,2001 super output areas - middle layer,305,No adults in employment - without dependent children,899
17757,2001,E02001963,2001 super output areas - middle layer,305,With dependent children - all ages,775
17758,2001,E02001963,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,269
17759,2001,E02001963,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,953
17760,2001,E02001964,2001 super output areas - middle layer,305,All households,3811
17761,2001,E02001964,2001 super output areas - middle layer,305,No adults in employment - with dependent children,702
17762,2001,E02001964,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1426
17763,2001,E02001964,2001 super output areas - middle layer,305,With dependent children - all ages,1385
17764,2001,E02001964,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,617
17765,2001,E02001964,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1624
17766,2001,E02001965,2001 super output areas - middle layer,305,All households,3157
17767,2001,E02001965,2001 super output areas - middle layer,305,No adults in employment - with dependent children,141
17768,2001,E02001965,2001 super output areas - middle layer,305,No adults in employment - without dependent children,838
17769,2001,E02001965,2001 super output areas - middle layer,305,With dependent children - all ages,1156
17770,2001,E02001965,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,362
17771,2001,E02001965,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1085
17772,2001,E02001966,2001 super output areas - middle layer,305,All households,2001
17773,2001,E02001966,2001 super output areas - middle layer,305,No adults in employment - with dependent children,350
17774,2001,E02001966,2001 super output areas - middle layer,305,No adults in employment - without dependent children,510
17775,2001,E02001966,2001 super output areas - middle layer,305,With dependent children - all ages,958
17776,2001,E02001966,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,401
17777,2001,E02001966,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,875
17778,2001,E02001967,2001 super output areas - middle layer,305,All households,2546
17779,2001,E02001967,2001 super output areas - middle layer,305,No adults in employment - with dependent children,42
17780,2001,E02001967,2001 super output areas - middle layer,305,No adults in employment - without dependent children,951
17781,2001,E02001967,2001 super output areas - middle layer,305,With dependent children - all ages,636
17782,2001,E02001967,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,218
