,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
15061,2001,E02006075,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,578
15062,2001,E02006076,2001 super output areas - middle layer,305,All households,3414
15063,2001,E02006076,2001 super output areas - middle layer,305,No adults in employment - with dependent children,69
15064,2001,E02006076,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1143
15065,2001,E02006076,2001 super output areas - middle layer,305,With dependent children - all ages,904
15066,2001,E02006076,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,296
15067,2001,E02006076,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1049
15068,2001,E02006077,2001 super output areas - middle layer,305,All households,2266
15069,2001,E02006077,2001 super output areas - middle layer,305,No adults in employment - with dependent children,49
15070,2001,E02006077,2001 super output areas - middle layer,305,No adults in employment - without dependent children,851
15071,2001,E02006077,2001 super output areas - middle layer,305,With dependent children - all ages,564
15072,2001,E02006077,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,191
15073,2001,E02006077,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,801
15074,2001,E02006078,2001 super output areas - middle layer,305,All households,2197
15075,2001,E02006078,2001 super output areas - middle layer,305,No adults in employment - with dependent children,42
15076,2001,E02006078,2001 super output areas - middle layer,305,No adults in employment - without dependent children,790
15077,2001,E02006078,2001 super output areas - middle layer,305,With dependent children - all ages,590
15078,2001,E02006078,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,179
15079,2001,E02006078,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,723
15080,2001,E02006079,2001 super output areas - middle layer,305,All households,2784
15081,2001,E02006079,2001 super output areas - middle layer,305,No adults in employment - with dependent children,54
15082,2001,E02006079,2001 super output areas - middle layer,305,No adults in employment - without dependent children,953
15083,2001,E02006079,2001 super output areas - middle layer,305,With dependent children - all ages,703
15084,2001,E02006079,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,263
15085,2001,E02006079,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,896
15086,2001,E02006080,2001 super output areas - middle layer,305,All households,2358
15087,2001,E02006080,2001 super output areas - middle layer,305,No adults in employment - with dependent children,42
15088,2001,E02006080,2001 super output areas - middle layer,305,No adults in employment - without dependent children,703
15089,2001,E02006080,2001 super output areas - middle layer,305,With dependent children - all ages,709
15090,2001,E02006080,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,327
15091,2001,E02006080,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,730
15092,2001,E02006081,2001 super output areas - middle layer,305,All households,2156
15093,2001,E02006081,2001 super output areas - middle layer,305,No adults in employment - with dependent children,48
15094,2001,E02006081,2001 super output areas - middle layer,305,No adults in employment - without dependent children,751
15095,2001,E02006081,2001 super output areas - middle layer,305,With dependent children - all ages,597
15096,2001,E02006081,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,216
15097,2001,E02006081,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,723
15098,2001,E02006082,2001 super output areas - middle layer,305,All households,2514
15099,2001,E02006082,2001 super output areas - middle layer,305,No adults in employment - with dependent children,54
15100,2001,E02006082,2001 super output areas - middle layer,305,No adults in employment - without dependent children,765
15101,2001,E02006082,2001 super output areas - middle layer,305,With dependent children - all ages,668
15102,2001,E02006082,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,235
15103,2001,E02006082,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,787
15104,2001,E02006083,2001 super output areas - middle layer,305,All households,2311
15105,2001,E02006083,2001 super output areas - middle layer,305,No adults in employment - with dependent children,40
15106,2001,E02006083,2001 super output areas - middle layer,305,No adults in employment - without dependent children,738
15107,2001,E02006083,2001 super output areas - middle layer,305,With dependent children - all ages,645
15108,2001,E02006083,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,261
15109,2001,E02006083,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,688
15110,2001,E02006084,2001 super output areas - middle layer,305,All households,2946
15111,2001,E02006084,2001 super output areas - middle layer,305,No adults in employment - with dependent children,55
15112,2001,E02006084,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1085
15113,2001,E02006084,2001 super output areas - middle layer,305,With dependent children - all ages,726
15114,2001,E02006084,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,243
15115,2001,E02006084,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,978
15116,2001,E02006085,2001 super output areas - middle layer,305,All households,2463
15117,2001,E02006085,2001 super output areas - middle layer,305,No adults in employment - with dependent children,65
15118,2001,E02006085,2001 super output areas - middle layer,305,No adults in employment - without dependent children,673
15119,2001,E02006085,2001 super output areas - middle layer,305,With dependent children - all ages,754
15120,2001,E02006085,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,320
15121,2001,E02006085,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,773
15122,2001,E02006086,2001 super output areas - middle layer,305,All households,2135
15123,2001,E02006086,2001 super output areas - middle layer,305,No adults in employment - with dependent children,52
15124,2001,E02006086,2001 super output areas - middle layer,305,No adults in employment - without dependent children,609
15125,2001,E02006086,2001 super output areas - middle layer,305,With dependent children - all ages,723
15126,2001,E02006086,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,276
15127,2001,E02006086,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,660
15128,2001,E02006087,2001 super output areas - middle layer,305,All households,2405
15129,2001,E02006087,2001 super output areas - middle layer,305,No adults in employment - with dependent children,123
15130,2001,E02006087,2001 super output areas - middle layer,305,No adults in employment - without dependent children,597
15131,2001,E02006087,2001 super output areas - middle layer,305,With dependent children - all ages,821
15132,2001,E02006087,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,386
15133,2001,E02006087,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,719
15134,2001,E02006088,2001 super output areas - middle layer,305,All households,3060
15135,2001,E02006088,2001 super output areas - middle layer,305,No adults in employment - with dependent children,186
15136,2001,E02006088,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1017
15137,2001,E02006088,2001 super output areas - middle layer,305,With dependent children - all ages,972
15138,2001,E02006088,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,401
15139,2001,E02006088,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1151
15140,2001,E02006089,2001 super output areas - middle layer,305,All households,2653
15141,2001,E02006089,2001 super output areas - middle layer,305,No adults in employment - with dependent children,66
15142,2001,E02006089,2001 super output areas - middle layer,305,No adults in employment - without dependent children,767
15143,2001,E02006089,2001 super output areas - middle layer,305,With dependent children - all ages,633
15144,2001,E02006089,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,295
15145,2001,E02006089,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,807
15146,2001,E02006090,2001 super output areas - middle layer,305,All households,2621
15147,2001,E02006090,2001 super output areas - middle layer,305,No adults in employment - with dependent children,59
15148,2001,E02006090,2001 super output areas - middle layer,305,No adults in employment - without dependent children,827
15149,2001,E02006090,2001 super output areas - middle layer,305,With dependent children - all ages,698
15150,2001,E02006090,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,269
15151,2001,E02006090,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,858
15152,2001,E02006091,2001 super output areas - middle layer,305,All households,4168
15153,2001,E02006091,2001 super output areas - middle layer,305,No adults in employment - with dependent children,74
15154,2001,E02006091,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1434
15155,2001,E02006091,2001 super output areas - middle layer,305,With dependent children - all ages,1110
15156,2001,E02006091,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,405
15157,2001,E02006091,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1308
15158,2001,E02006092,2001 super output areas - middle layer,305,All households,2469
15159,2001,E02006092,2001 super output areas - middle layer,305,No adults in employment - with dependent children,14
15160,2001,E02006092,2001 super output areas - middle layer,305,No adults in employment - without dependent children,694
15161,2001,E02006092,2001 super output areas - middle layer,305,With dependent children - all ages,697
15162,2001,E02006092,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,275
15163,2001,E02006092,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,695
15164,2001,E02006093,2001 super output areas - middle layer,305,All households,3070
15165,2001,E02006093,2001 super output areas - middle layer,305,No adults in employment - with dependent children,60
15166,2001,E02006093,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1204
15167,2001,E02006093,2001 super output areas - middle layer,305,With dependent children - all ages,739
15168,2001,E02006093,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,289
15169,2001,E02006093,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,991
15170,2001,E02006094,2001 super output areas - middle layer,305,All households,2310
15171,2001,E02006094,2001 super output areas - middle layer,305,No adults in employment - with dependent children,57
15172,2001,E02006094,2001 super output areas - middle layer,305,No adults in employment - without dependent children,796
15173,2001,E02006094,2001 super output areas - middle layer,305,With dependent children - all ages,565
15174,2001,E02006094,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,197
15175,2001,E02006094,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,748
15176,2001,E02006095,2001 super output areas - middle layer,305,All households,3314
15177,2001,E02006095,2001 super output areas - middle layer,305,No adults in employment - with dependent children,62
15178,2001,E02006095,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1240
15179,2001,E02006095,2001 super output areas - middle layer,305,With dependent children - all ages,814
15180,2001,E02006095,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,319
15181,2001,E02006095,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1097
15182,2001,E02006096,2001 super output areas - middle layer,305,All households,2657
15183,2001,E02006096,2001 super output areas - middle layer,305,No adults in employment - with dependent children,76
15184,2001,E02006096,2001 super output areas - middle layer,305,No adults in employment - without dependent children,886
15185,2001,E02006096,2001 super output areas - middle layer,305,With dependent children - all ages,805
15186,2001,E02006096,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,330
15187,2001,E02006096,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,882
15188,2001,E02006097,2001 super output areas - middle layer,305,All households,2535
15189,2001,E02006097,2001 super output areas - middle layer,305,No adults in employment - with dependent children,88
15190,2001,E02006097,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1049
15191,2001,E02006097,2001 super output areas - middle layer,305,With dependent children - all ages,610
15192,2001,E02006097,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,235
15193,2001,E02006097,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,979
15194,2001,E02006098,2001 super output areas - middle layer,305,All households,2949
15195,2001,E02006098,2001 super output areas - middle layer,305,No adults in employment - with dependent children,46
15196,2001,E02006098,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1089
15197,2001,E02006098,2001 super output areas - middle layer,305,With dependent children - all ages,717
15198,2001,E02006098,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,239
15199,2001,E02006098,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,952
15200,2001,E02006099,2001 super output areas - middle layer,305,All households,2268
15201,2001,E02006099,2001 super output areas - middle layer,305,No adults in employment - with dependent children,43
15202,2001,E02006099,2001 super output areas - middle layer,305,No adults in employment - without dependent children,615
15203,2001,E02006099,2001 super output areas - middle layer,305,With dependent children - all ages,688
15204,2001,E02006099,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,243
15205,2001,E02006099,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,647
15206,2001,E02006100,2001 super output areas - middle layer,305,All households,2836
15207,2001,E02006100,2001 super output areas - middle layer,305,No adults in employment - with dependent children,70
15208,2001,E02006100,2001 super output areas - middle layer,305,No adults in employment - without dependent children,893
15209,2001,E02006100,2001 super output areas - middle layer,305,With dependent children - all ages,803
15210,2001,E02006100,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,302
15211,2001,E02006100,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,848
15212,2001,E02006101,2001 super output areas - middle layer,305,All households,2195
15213,2001,E02006101,2001 super output areas - middle layer,305,No adults in employment - with dependent children,53
15214,2001,E02006101,2001 super output areas - middle layer,305,No adults in employment - without dependent children,772
15215,2001,E02006101,2001 super output areas - middle layer,305,With dependent children - all ages,577
15216,2001,E02006101,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,193
15217,2001,E02006101,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,773
15218,2001,E02006102,2001 super output areas - middle layer,305,All households,3087
15219,2001,E02006102,2001 super output areas - middle layer,305,No adults in employment - with dependent children,178
15220,2001,E02006102,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1128
15221,2001,E02006102,2001 super output areas - middle layer,305,With dependent children - all ages,897
15222,2001,E02006102,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,308
15223,2001,E02006102,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1256
15224,2001,E02006103,2001 super output areas - middle layer,305,All households,3007
15225,2001,E02006103,2001 super output areas - middle layer,305,No adults in employment - with dependent children,49
15226,2001,E02006103,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1062
15227,2001,E02006103,2001 super output areas - middle layer,305,With dependent children - all ages,756
15228,2001,E02006103,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,265
15229,2001,E02006103,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1025
15230,2001,E02006104,2001 super output areas - middle layer,305,All households,3135
15231,2001,E02006104,2001 super output areas - middle layer,305,No adults in employment - with dependent children,69
15232,2001,E02006104,2001 super output areas - middle layer,305,No adults in employment - without dependent children,825
15233,2001,E02006104,2001 super output areas - middle layer,305,With dependent children - all ages,900
15234,2001,E02006104,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,340
15235,2001,E02006104,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,887
15236,2001,E02006105,2001 super output areas - middle layer,305,All households,4007
15237,2001,E02006105,2001 super output areas - middle layer,305,No adults in employment - with dependent children,88
15238,2001,E02006105,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1213
15239,2001,E02006105,2001 super output areas - middle layer,305,With dependent children - all ages,876
15240,2001,E02006105,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,331
15241,2001,E02006105,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1210
15242,2001,E02006106,2001 super output areas - middle layer,305,All households,2774
15243,2001,E02006106,2001 super output areas - middle layer,305,No adults in employment - with dependent children,105
15244,2001,E02006106,2001 super output areas - middle layer,305,No adults in employment - without dependent children,787
15245,2001,E02006106,2001 super output areas - middle layer,305,With dependent children - all ages,887
15246,2001,E02006106,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,304
15247,2001,E02006106,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,890
15248,2001,E02006107,2001 super output areas - middle layer,305,All households,3374
15249,2001,E02006107,2001 super output areas - middle layer,305,No adults in employment - with dependent children,326
15250,2001,E02006107,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1018
15251,2001,E02006107,2001 super output areas - middle layer,305,With dependent children - all ages,1211
15252,2001,E02006107,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,519
15253,2001,E02006107,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1256
15254,2001,E02006108,2001 super output areas - middle layer,305,All households,3621
15255,2001,E02006108,2001 super output areas - middle layer,305,No adults in employment - with dependent children,76
15256,2001,E02006108,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1618
15257,2001,E02006108,2001 super output areas - middle layer,305,With dependent children - all ages,629
15258,2001,E02006108,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,235
15259,2001,E02006108,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1269
15260,2001,E02006109,2001 super output areas - middle layer,305,All households,3355
15261,2001,E02006109,2001 super output areas - middle layer,305,No adults in employment - with dependent children,44
15262,2001,E02006109,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1260
15263,2001,E02006109,2001 super output areas - middle layer,305,With dependent children - all ages,883
15264,2001,E02006109,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,275
15265,2001,E02006109,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,997
15266,2001,E02006110,2001 super output areas - middle layer,305,All households,3182
15267,2001,E02006110,2001 super output areas - middle layer,305,No adults in employment - with dependent children,124
15268,2001,E02006110,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1060
15269,2001,E02006110,2001 super output areas - middle layer,305,With dependent children - all ages,919
15270,2001,E02006110,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,385
15271,2001,E02006110,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1075
15272,2001,E02006111,2001 super output areas - middle layer,305,All households,4028
15273,2001,E02006111,2001 super output areas - middle layer,305,No adults in employment - with dependent children,78
15274,2001,E02006111,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1337
15275,2001,E02006111,2001 super output areas - middle layer,305,With dependent children - all ages,1088
15276,2001,E02006111,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,377
15277,2001,E02006111,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1329
15278,2001,E02006112,2001 super output areas - middle layer,305,All households,3011
15279,2001,E02006112,2001 super output areas - middle layer,305,No adults in employment - with dependent children,58
15280,2001,E02006112,2001 super output areas - middle layer,305,No adults in employment - without dependent children,963
15281,2001,E02006112,2001 super output areas - middle layer,305,With dependent children - all ages,838
15282,2001,E02006112,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,278
15283,2001,E02006112,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,898
15284,2001,E02006113,2001 super output areas - middle layer,305,All households,3135
15285,2001,E02006113,2001 super output areas - middle layer,305,No adults in employment - with dependent children,61
15286,2001,E02006113,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1461
15287,2001,E02006113,2001 super output areas - middle layer,305,With dependent children - all ages,623
15288,2001,E02006113,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,241
15289,2001,E02006113,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1178
15290,2001,E02006114,2001 super output areas - middle layer,305,All households,3053
15291,2001,E02006114,2001 super output areas - middle layer,305,No adults in employment - with dependent children,113
15292,2001,E02006114,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1557
15293,2001,E02006114,2001 super output areas - middle layer,305,With dependent children - all ages,623
15294,2001,E02006114,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,230
15295,2001,E02006114,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1221
15296,2001,E02006115,2001 super output areas - middle layer,305,All households,3322
15297,2001,E02006115,2001 super output areas - middle layer,305,No adults in employment - with dependent children,166
15298,2001,E02006115,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1372
15299,2001,E02006115,2001 super output areas - middle layer,305,With dependent children - all ages,893
15300,2001,E02006115,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,304
15301,2001,E02006115,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1328
15302,2001,E02006116,2001 super output areas - middle layer,305,All households,3394
15303,2001,E02006116,2001 super output areas - middle layer,305,No adults in employment - with dependent children,80
15304,2001,E02006116,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1373
15305,2001,E02006116,2001 super output areas - middle layer,305,With dependent children - all ages,722
15306,2001,E02006116,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,238
15307,2001,E02006116,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1284
15308,2001,E02006117,2001 super output areas - middle layer,305,All households,2721
15309,2001,E02006117,2001 super output areas - middle layer,305,No adults in employment - with dependent children,66
15310,2001,E02006117,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1157
15311,2001,E02006117,2001 super output areas - middle layer,305,With dependent children - all ages,535
15312,2001,E02006117,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,171
15313,2001,E02006117,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,976
15314,2001,E02006634,2001 super output areas - middle layer,305,All households,3331
15315,2001,E02006634,2001 super output areas - middle layer,305,No adults in employment - with dependent children,60
15316,2001,E02006634,2001 super output areas - middle layer,305,No adults in employment - without dependent children,923
15317,2001,E02006634,2001 super output areas - middle layer,305,With dependent children - all ages,999
15318,2001,E02006634,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,374
15319,2001,E02006634,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,891
15320,2001,E02006635,2001 super output areas - middle layer,305,All households,3057
15321,2001,E02006635,2001 super output areas - middle layer,305,No adults in employment - with dependent children,76
15322,2001,E02006635,2001 super output areas - middle layer,305,No adults in employment - without dependent children,916
15323,2001,E02006635,2001 super output areas - middle layer,305,With dependent children - all ages,861
15324,2001,E02006635,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,288
15325,2001,E02006635,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,862
15326,2001,E02006636,2001 super output areas - middle layer,305,All households,2740
15327,2001,E02006636,2001 super output areas - middle layer,305,No adults in employment - with dependent children,56
15328,2001,E02006636,2001 super output areas - middle layer,305,No adults in employment - without dependent children,884
15329,2001,E02006636,2001 super output areas - middle layer,305,With dependent children - all ages,707
15330,2001,E02006636,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,277
15331,2001,E02006636,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,777
15332,2001,E02006637,2001 super output areas - middle layer,305,All households,3062
15333,2001,E02006637,2001 super output areas - middle layer,305,No adults in employment - with dependent children,91
15334,2001,E02006637,2001 super output areas - middle layer,305,No adults in employment - without dependent children,817
15335,2001,E02006637,2001 super output areas - middle layer,305,With dependent children - all ages,930
15336,2001,E02006637,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,354
15337,2001,E02006637,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,862
15338,2001,E02006638,2001 super output areas - middle layer,305,All households,2843
15339,2001,E02006638,2001 super output areas - middle layer,305,No adults in employment - with dependent children,101
15340,2001,E02006638,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1055
15341,2001,E02006638,2001 super output areas - middle layer,305,With dependent children - all ages,666
15342,2001,E02006638,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,277
15343,2001,E02006638,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,925
15344,2001,E02006639,2001 super output areas - middle layer,305,All households,3067
15345,2001,E02006639,2001 super output areas - middle layer,305,No adults in employment - with dependent children,61
15346,2001,E02006639,2001 super output areas - middle layer,305,No adults in employment - without dependent children,907
15347,2001,E02006639,2001 super output areas - middle layer,305,With dependent children - all ages,852
15348,2001,E02006639,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,297
15349,2001,E02006639,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,910
15350,2001,E02006640,2001 super output areas - middle layer,305,All households,2782
15351,2001,E02006640,2001 super output areas - middle layer,305,No adults in employment - with dependent children,48
15352,2001,E02006640,2001 super output areas - middle layer,305,No adults in employment - without dependent children,777
15353,2001,E02006640,2001 super output areas - middle layer,305,With dependent children - all ages,796
15354,2001,E02006640,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,323
15355,2001,E02006640,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,731
15356,2001,E02006641,2001 super output areas - middle layer,305,All households,2680
15357,2001,E02006641,2001 super output areas - middle layer,305,No adults in employment - with dependent children,59
15358,2001,E02006641,2001 super output areas - middle layer,305,No adults in employment - without dependent children,728
15359,2001,E02006641,2001 super output areas - middle layer,305,With dependent children - all ages,855
15360,2001,E02006641,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,296
15361,2001,E02006641,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,713
15362,2001,E02006642,2001 super output areas - middle layer,305,All households,2284
15363,2001,E02006642,2001 super output areas - middle layer,305,No adults in employment - with dependent children,38
15364,2001,E02006642,2001 super output areas - middle layer,305,No adults in employment - without dependent children,532
15365,2001,E02006642,2001 super output areas - middle layer,305,With dependent children - all ages,674
15366,2001,E02006642,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,251
15367,2001,E02006642,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,599
15368,2001,E02006643,2001 super output areas - middle layer,305,All households,3719
15369,2001,E02006643,2001 super output areas - middle layer,305,No adults in employment - with dependent children,121
15370,2001,E02006643,2001 super output areas - middle layer,305,No adults in employment - without dependent children,530
15371,2001,E02006643,2001 super output areas - middle layer,305,With dependent children - all ages,1578
15372,2001,E02006643,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,856
15373,2001,E02006643,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,935
15374,2001,E02006644,2001 super output areas - middle layer,305,All households,2589
15375,2001,E02006644,2001 super output areas - middle layer,305,No adults in employment - with dependent children,61
15376,2001,E02006644,2001 super output areas - middle layer,305,No adults in employment - without dependent children,586
15377,2001,E02006644,2001 super output areas - middle layer,305,With dependent children - all ages,837
15378,2001,E02006644,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,305
15379,2001,E02006644,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,705
15380,2001,E02006645,2001 super output areas - middle layer,305,All households,2595
15381,2001,E02006645,2001 super output areas - middle layer,305,No adults in employment - with dependent children,57
15382,2001,E02006645,2001 super output areas - middle layer,305,No adults in employment - without dependent children,639
15383,2001,E02006645,2001 super output areas - middle layer,305,With dependent children - all ages,778
15384,2001,E02006645,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,294
15385,2001,E02006645,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,654
15386,2001,E02006646,2001 super output areas - middle layer,305,All households,2120
15387,2001,E02006646,2001 super output areas - middle layer,305,No adults in employment - with dependent children,44
15388,2001,E02006646,2001 super output areas - middle layer,305,No adults in employment - without dependent children,593
15389,2001,E02006646,2001 super output areas - middle layer,305,With dependent children - all ages,628
15390,2001,E02006646,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,246
15391,2001,E02006646,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,657
15392,2001,E02006647,2001 super output areas - middle layer,305,All households,2193
15393,2001,E02006647,2001 super output areas - middle layer,305,No adults in employment - with dependent children,26
15394,2001,E02006647,2001 super output areas - middle layer,305,No adults in employment - without dependent children,485
15395,2001,E02006647,2001 super output areas - middle layer,305,With dependent children - all ages,692
15396,2001,E02006647,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,233
15397,2001,E02006647,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,576
15398,2001,E02006648,2001 super output areas - middle layer,305,All households,2137
15399,2001,E02006648,2001 super output areas - middle layer,305,No adults in employment - with dependent children,29
15400,2001,E02006648,2001 super output areas - middle layer,305,No adults in employment - without dependent children,605
15401,2001,E02006648,2001 super output areas - middle layer,305,With dependent children - all ages,654
15402,2001,E02006648,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,264
15403,2001,E02006648,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,562
15404,2001,E02006649,2001 super output areas - middle layer,305,All households,2723
15405,2001,E02006649,2001 super output areas - middle layer,305,No adults in employment - with dependent children,85
15406,2001,E02006649,2001 super output areas - middle layer,305,No adults in employment - without dependent children,761
15407,2001,E02006649,2001 super output areas - middle layer,305,With dependent children - all ages,814
15408,2001,E02006649,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,269
