,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WLANG_9_NAME,OBS_VALUE
18624,2021,W01000489,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,17
18625,2021,W01000489,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,35
18626,2021,W01000489,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
18627,2021,W01000489,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,14
18628,2021,W01000489,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18629,2021,W01000489,2021 super output areas - lower layer,151,No skills in Welsh,1391
18630,2021,W01000492,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1491
18631,2021,W01000492,2021 super output areas - lower layer,151,Can understand spoken Welsh only,77
18632,2021,W01000492,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",120
18633,2021,W01000492,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,32
18634,2021,W01000492,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,13
18635,2021,W01000492,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,36
18636,2021,W01000492,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18637,2021,W01000492,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,6
18638,2021,W01000492,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18639,2021,W01000492,2021 super output areas - lower layer,151,No skills in Welsh,1204
18640,2021,W01000493,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1697
18641,2021,W01000493,2021 super output areas - lower layer,151,Can understand spoken Welsh only,52
18642,2021,W01000493,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",140
18643,2021,W01000493,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,20
18644,2021,W01000493,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,16
18645,2021,W01000493,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,28
18646,2021,W01000493,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
18647,2021,W01000493,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,13
18648,2021,W01000493,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,5
18649,2021,W01000493,2021 super output areas - lower layer,151,No skills in Welsh,1423
18650,2021,W01001901,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1774
18651,2021,W01001901,2021 super output areas - lower layer,151,Can understand spoken Welsh only,90
18652,2021,W01001901,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",151
18653,2021,W01001901,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,25
18654,2021,W01001901,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,22
18655,2021,W01001901,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,28
18656,2021,W01001901,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18657,2021,W01001901,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,14
18658,2021,W01001901,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,4
18659,2021,W01001901,2021 super output areas - lower layer,151,No skills in Welsh,1438
18660,2021,W01001902,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1343
18661,2021,W01001902,2021 super output areas - lower layer,151,Can understand spoken Welsh only,54
18662,2021,W01001902,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",90
18663,2021,W01001902,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,18
18664,2021,W01001902,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,12
18665,2021,W01001902,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,23
18666,2021,W01001902,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
18667,2021,W01001902,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,13
18668,2021,W01001902,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,5
18669,2021,W01001902,2021 super output areas - lower layer,151,No skills in Welsh,1128
18670,2021,W01000465,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1018
18671,2021,W01000465,2021 super output areas - lower layer,151,Can understand spoken Welsh only,48
18672,2021,W01000465,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",77
18673,2021,W01000465,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,17
18674,2021,W01000465,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,10
18675,2021,W01000465,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,15
18676,2021,W01000465,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18677,2021,W01000465,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,6
18678,2021,W01000465,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,4
18679,2021,W01000465,2021 super output areas - lower layer,151,No skills in Welsh,839
18680,2021,W01001903,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2068
18681,2021,W01001903,2021 super output areas - lower layer,151,Can understand spoken Welsh only,77
18682,2021,W01001903,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",154
18683,2021,W01001903,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,38
18684,2021,W01001903,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,17
18685,2021,W01001903,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,26
18686,2021,W01001903,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
18687,2021,W01001903,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,16
18688,2021,W01001903,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
18689,2021,W01001903,2021 super output areas - lower layer,151,No skills in Welsh,1737
18690,2021,W01001904,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1618
18691,2021,W01001904,2021 super output areas - lower layer,151,Can understand spoken Welsh only,60
18692,2021,W01001904,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",114
18693,2021,W01001904,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,31
18694,2021,W01001904,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,5
18695,2021,W01001904,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,28
18696,2021,W01001904,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18697,2021,W01001904,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
18698,2021,W01001904,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18699,2021,W01001904,2021 super output areas - lower layer,151,No skills in Welsh,1369
18700,2021,W01001905,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2107
18701,2021,W01001905,2021 super output areas - lower layer,151,Can understand spoken Welsh only,117
18702,2021,W01001905,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",183
18703,2021,W01001905,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,30
18704,2021,W01001905,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,17
18705,2021,W01001905,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,32
18706,2021,W01001905,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
18707,2021,W01001905,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,12
18708,2021,W01001905,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,5
18709,2021,W01001905,2021 super output areas - lower layer,151,No skills in Welsh,1708
18710,2021,W01000440,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1290
18711,2021,W01000440,2021 super output areas - lower layer,151,Can understand spoken Welsh only,86
18712,2021,W01000440,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",128
18713,2021,W01000440,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,33
18714,2021,W01000440,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,12
18715,2021,W01000440,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,38
18716,2021,W01000440,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,4
18717,2021,W01000440,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,9
18718,2021,W01000440,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,3
18719,2021,W01000440,2021 super output areas - lower layer,151,No skills in Welsh,977
18720,2021,W01000474,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1708
18721,2021,W01000474,2021 super output areas - lower layer,151,Can understand spoken Welsh only,171
18722,2021,W01000474,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",307
18723,2021,W01000474,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,57
18724,2021,W01000474,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,40
18725,2021,W01000474,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,45
18726,2021,W01000474,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18727,2021,W01000474,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,7
18728,2021,W01000474,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18729,2021,W01000474,2021 super output areas - lower layer,151,No skills in Welsh,1078
18730,2021,W01000503,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1034
18731,2021,W01000503,2021 super output areas - lower layer,151,Can understand spoken Welsh only,56
18732,2021,W01000503,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",106
18733,2021,W01000503,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,28
18734,2021,W01000503,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,12
18735,2021,W01000503,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,23
18736,2021,W01000503,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
18737,2021,W01000503,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
18738,2021,W01000503,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18739,2021,W01000503,2021 super output areas - lower layer,151,No skills in Welsh,800
18740,2021,W01001897,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1831
18741,2021,W01001897,2021 super output areas - lower layer,151,Can understand spoken Welsh only,119
18742,2021,W01001897,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",177
18743,2021,W01001897,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,36
18744,2021,W01001897,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,21
18745,2021,W01001897,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,43
18746,2021,W01001897,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,1
18747,2021,W01001897,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,11
18748,2021,W01001897,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,4
18749,2021,W01001897,2021 super output areas - lower layer,151,No skills in Welsh,1419
18750,2021,W01000426,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1385
18751,2021,W01000426,2021 super output areas - lower layer,151,Can understand spoken Welsh only,218
18752,2021,W01000426,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",325
18753,2021,W01000426,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,79
18754,2021,W01000426,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,41
18755,2021,W01000426,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,20
18756,2021,W01000426,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,6
18757,2021,W01000426,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,9
18758,2021,W01000426,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,7
18759,2021,W01000426,2021 super output areas - lower layer,151,No skills in Welsh,680
18760,2021,W01000496,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2035
18761,2021,W01000496,2021 super output areas - lower layer,151,Can understand spoken Welsh only,227
18762,2021,W01000496,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",331
18763,2021,W01000496,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,95
18764,2021,W01000496,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,34
18765,2021,W01000496,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,68
18766,2021,W01000496,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,1
18767,2021,W01000496,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,18
18768,2021,W01000496,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
18769,2021,W01000496,2021 super output areas - lower layer,151,No skills in Welsh,1259
18770,2021,W01000502,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2024
18771,2021,W01000502,2021 super output areas - lower layer,151,Can understand spoken Welsh only,318
18772,2021,W01000502,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",492
18773,2021,W01000502,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,141
18774,2021,W01000502,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,64
18775,2021,W01000502,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,52
18776,2021,W01000502,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,4
18777,2021,W01000502,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,15
18778,2021,W01000502,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,10
18779,2021,W01000502,2021 super output areas - lower layer,151,No skills in Welsh,928
18780,2021,W01000504,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1094
18781,2021,W01000504,2021 super output areas - lower layer,151,Can understand spoken Welsh only,164
18782,2021,W01000504,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",159
18783,2021,W01000504,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,64
18784,2021,W01000504,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,40
18785,2021,W01000504,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,20
18786,2021,W01000504,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,7
18787,2021,W01000504,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
18788,2021,W01000504,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
18789,2021,W01000504,2021 super output areas - lower layer,151,No skills in Welsh,630
18790,2021,W01000505,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1399
18791,2021,W01000505,2021 super output areas - lower layer,151,Can understand spoken Welsh only,218
18792,2021,W01000505,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",355
18793,2021,W01000505,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,109
18794,2021,W01000505,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,25
18795,2021,W01000505,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,31
18796,2021,W01000505,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
18797,2021,W01000505,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,10
18798,2021,W01000505,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,7
18799,2021,W01000505,2021 super output areas - lower layer,151,No skills in Welsh,644
18800,2021,W01001899,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2136
18801,2021,W01001899,2021 super output areas - lower layer,151,Can understand spoken Welsh only,226
18802,2021,W01001899,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",585
18803,2021,W01001899,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,149
18804,2021,W01001899,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,49
18805,2021,W01001899,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,25
18806,2021,W01001899,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,4
18807,2021,W01001899,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
18808,2021,W01001899,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,10
18809,2021,W01001899,2021 super output areas - lower layer,151,No skills in Welsh,1080
18810,2021,W01001295,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1450
18811,2021,W01001295,2021 super output areas - lower layer,151,Can understand spoken Welsh only,65
18812,2021,W01001295,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",67
18813,2021,W01001295,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,20
18814,2021,W01001295,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,4
18815,2021,W01001295,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,15
18816,2021,W01001295,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18817,2021,W01001295,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,8
18818,2021,W01001295,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,4
18819,2021,W01001295,2021 super output areas - lower layer,151,No skills in Welsh,1265
18820,2021,W01001296,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1523
18821,2021,W01001296,2021 super output areas - lower layer,151,Can understand spoken Welsh only,65
18822,2021,W01001296,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",106
18823,2021,W01001296,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,20
18824,2021,W01001296,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,7
18825,2021,W01001296,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,38
18826,2021,W01001296,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,1
18827,2021,W01001296,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,7
18828,2021,W01001296,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18829,2021,W01001296,2021 super output areas - lower layer,151,No skills in Welsh,1278
18830,2021,W01001297,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1763
18831,2021,W01001297,2021 super output areas - lower layer,151,Can understand spoken Welsh only,72
18832,2021,W01001297,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",116
18833,2021,W01001297,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,25
18834,2021,W01001297,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,10
18835,2021,W01001297,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,20
18836,2021,W01001297,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18837,2021,W01001297,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,4
18838,2021,W01001297,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18839,2021,W01001297,2021 super output areas - lower layer,151,No skills in Welsh,1513
18840,2021,W01001298,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1678
18841,2021,W01001298,2021 super output areas - lower layer,151,Can understand spoken Welsh only,64
18842,2021,W01001298,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",88
18843,2021,W01001298,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,22
18844,2021,W01001298,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,5
18845,2021,W01001298,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,24
18846,2021,W01001298,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,5
18847,2021,W01001298,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,11
18848,2021,W01001298,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18849,2021,W01001298,2021 super output areas - lower layer,151,No skills in Welsh,1458
18850,2021,W01001310,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1494
18851,2021,W01001310,2021 super output areas - lower layer,151,Can understand spoken Welsh only,47
18852,2021,W01001310,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",78
18853,2021,W01001310,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,12
18854,2021,W01001310,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,10
18855,2021,W01001310,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,49
18856,2021,W01001310,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
18857,2021,W01001310,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,7
18858,2021,W01001310,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18859,2021,W01001310,2021 super output areas - lower layer,151,No skills in Welsh,1287
18860,2021,W01001311,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1103
18861,2021,W01001311,2021 super output areas - lower layer,151,Can understand spoken Welsh only,47
18862,2021,W01001311,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",62
18863,2021,W01001311,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,16
18864,2021,W01001311,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,8
18865,2021,W01001311,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,10
18866,2021,W01001311,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,1
18867,2021,W01001311,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,4
18868,2021,W01001311,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,2
18869,2021,W01001311,2021 super output areas - lower layer,151,No skills in Welsh,953
18870,2021,W01001291,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,2002
18871,2021,W01001291,2021 super output areas - lower layer,151,Can understand spoken Welsh only,89
18872,2021,W01001291,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",197
18873,2021,W01001291,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,25
18874,2021,W01001291,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,10
18875,2021,W01001291,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,26
18876,2021,W01001291,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18877,2021,W01001291,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,21
18878,2021,W01001291,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18879,2021,W01001291,2021 super output areas - lower layer,151,No skills in Welsh,1631
18880,2021,W01001294,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1628
18881,2021,W01001294,2021 super output areas - lower layer,151,Can understand spoken Welsh only,86
18882,2021,W01001294,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",126
18883,2021,W01001294,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,25
18884,2021,W01001294,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,10
18885,2021,W01001294,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,26
18886,2021,W01001294,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
18887,2021,W01001294,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,6
18888,2021,W01001294,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18889,2021,W01001294,2021 super output areas - lower layer,151,No skills in Welsh,1345
18890,2021,W01001305,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1192
18891,2021,W01001305,2021 super output areas - lower layer,151,Can understand spoken Welsh only,59
18892,2021,W01001305,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",78
18893,2021,W01001305,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,7
18894,2021,W01001305,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,5
18895,2021,W01001305,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,12
18896,2021,W01001305,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,0
18897,2021,W01001305,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,2
18898,2021,W01001305,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,1
18899,2021,W01001305,2021 super output areas - lower layer,151,No skills in Welsh,1028
18900,2021,W01001306,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1384
18901,2021,W01001306,2021 super output areas - lower layer,151,Can understand spoken Welsh only,51
18902,2021,W01001306,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",100
18903,2021,W01001306,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,6
18904,2021,W01001306,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,3
18905,2021,W01001306,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,25
18906,2021,W01001306,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18907,2021,W01001306,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,6
18908,2021,W01001306,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
18909,2021,W01001306,2021 super output areas - lower layer,151,No skills in Welsh,1191
18910,2021,W01001324,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1879
18911,2021,W01001324,2021 super output areas - lower layer,151,Can understand spoken Welsh only,69
18912,2021,W01001324,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",145
18913,2021,W01001324,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,22
18914,2021,W01001324,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,9
18915,2021,W01001324,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,47
18916,2021,W01001324,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,3
18917,2021,W01001324,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,2
18918,2021,W01001324,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,6
18919,2021,W01001324,2021 super output areas - lower layer,151,No skills in Welsh,1576
18920,2021,W01001292,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1758
18921,2021,W01001292,2021 super output areas - lower layer,151,Can understand spoken Welsh only,43
18922,2021,W01001292,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",106
18923,2021,W01001292,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,26
18924,2021,W01001292,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,6
18925,2021,W01001292,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,13
18926,2021,W01001292,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,5
18927,2021,W01001292,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,11
18928,2021,W01001292,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
18929,2021,W01001292,2021 super output areas - lower layer,151,No skills in Welsh,1548
18930,2021,W01001293,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1636
18931,2021,W01001293,2021 super output areas - lower layer,151,Can understand spoken Welsh only,85
18932,2021,W01001293,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",106
18933,2021,W01001293,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,25
18934,2021,W01001293,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,6
18935,2021,W01001293,2021 super output areas - lower layer,151,Can read but cannot speak or write Welsh,34
18936,2021,W01001293,2021 super output areas - lower layer,151,Can write but cannot speak or read Welsh,2
18937,2021,W01001293,2021 super output areas - lower layer,151,Can read and write but cannot speak Welsh,5
18938,2021,W01001293,2021 super output areas - lower layer,151,Can speak and other combinations of skills in Welsh,0
18939,2021,W01001293,2021 super output areas - lower layer,151,No skills in Welsh,1373
18940,2021,W01001307,2021 super output areas - lower layer,151,Total: All usual residents aged 3 years and over,1489
18941,2021,W01001307,2021 super output areas - lower layer,151,Can understand spoken Welsh only,31
18942,2021,W01001307,2021 super output areas - lower layer,151,"Can speak, read and write Welsh",85
18943,2021,W01001307,2021 super output areas - lower layer,151,Can speak but cannot read or write Welsh,12
18944,2021,W01001307,2021 super output areas - lower layer,151,Can speak and read but cannot write Welsh,6
